"FIES_preocupacion_alimentos","FIES_no_alimentos_saludables","FIES_poca_variedad_alimentos","FIES_saltar_comida","FIES_comio_menos","FIES_sin_alimentos","FIES_hambre_sin_comer","FIES_no_comio_dia_entero","IPM_Total","IPC_Total","Pobreza_monetaria","Vida_general","Ingreso","FIES_leve_moderado","FIES_grave","FIES_moderada","departamento_num","tiempo"
30.7117732213427,23.111019462407,26.6908801619571,15.1672197969497,17.4455222566871,9.36213957140119,14.1416544398091,12.9414570214707,27.9,134.79,54.6,8.5,7.5,18.6,3.4,15.2,1,2
34.3798475972768,23.5696696500505,29.3679635611748,21.5877651302721,18.8838799513222,11.3781489481995,13.2612213683207,2.60194976690179,10.7,137.15,48.7,8.2,7.1,20.9,3.3,17.6,2,2
40.609179068022,42.9019526662838,43.9144780525687,36.9362934577114,41.8417530746218,23.5163332694265,26.2235126578035,4.91192698441254,22.6,134.79,74.5,8,6.8,39.3,11,28.3,3,2
54.5602125349632,45.9259539108989,55.4030071050521,44.2646711454683,45.3945095555197,22.7463031100976,26.346463032247,4.00971757146652,10.2,135.28,56.9,8,6.6,46.1,8.3,37.8,4,2
33.3539539643033,37.4277028420274,36.6634038585632,21.9956828193523,23.0069739182949,9.06739064559635,13.659038516635,1.63933539832749,3.8,138.3,32.3,7.8,6.6,25.4,4.2,21.2,5,2
47.8969748299377,31.6195188302054,39.2072575750507,30.542205575942,32.0863362083419,16.6331590401132,15.4741272999154,4.79612577721897,19.4,135.01,66.9,8.3,7.2,32.6,5.1,27.5,6,2
32.9103529800104,26.5422689590158,31.6536417504274,19.7134527017666,20.0363340339024,3.59667614787935,7.76489385734118,0.243112074597253,9.6,138.13,43.4,7.5,6,20.7,2.1,18.6,7,2
21.2626046337508,16.6354672946715,18.7543154729476,11.1711520817686,11.1291046786043,7.25226651138089,8.18295767263528,3.4265138256419,10.5,139.2,33.4,8.4,7.3,14.6,2.5,12.1,8,2
41.9957318711599,28.7788876869734,39.7116083506621,25.876235398796,26.026120518959,13.2282074367175,13.2209611870139,0.354179776927553,19.6,146.2,69.1,8.1,6.5,27.2,3.2,24,9,2
38.1716309679733,31.2228370709624,38.2629903985589,28.601095688824,28.7420363516145,15.6723305656628,15.6155216004164,1.70553218293233,13.3,134.79,46.5,8.2,6.3,28.2,4.3,23.9,10,2
37.64347485615,27.8062674211699,32.5139895765028,21.0129242968934,18.6516041471724,7.08727187098163,8.1835873690275,0.713989236534093,18.3,149.1,58.3,7.5,5.9,22.3,2.8,19.5,11,2
47.445718502426,38.5396358997167,47.4934850118114,42.9659665097892,39.1913276144381,23.0820899541762,22.6118045895486,2.69685567341918,19.1,137.72,70.5,7.9,6.3,41.1,9.4,31.7,12,2
46.0095659706878,37.0785621508717,48.9887031697227,45.503809633351,41.5119158214684,26.9837566735519,28.7601941590385,9.4477233966344,36.8,134.79,83.4,7.2,6.2,43.2,10.4,32.8,13,2
28.4545995034358,28.3549851706355,28.7153427150234,22.2007329294752,21.0220575337699,10.9589443610785,14.9456996980383,0.709646645655277,7.3,138.3,39.2,7.8,6.3,23,3.7,19.3,15,2
56.9920227008168,49.0429304483355,48.808396268686,32.6929542519175,34.8315804317267,17.0008411806755,24.423269328556,6.12757611821776,26.9,136.22,83.7,7.6,6.2,38.9,8.1,30.8,14,2
32.7595134162098,26.3152611245122,37.5311110229851,34.639856578761,24.3622637136963,17.8258652015757,19.4580795040169,9.2909795992422,46.5,134.79,53.3,7.7,6.9,29.8,4.4,25.4,16,2
42.3013897886695,39.5591419944129,40.6307803917615,26.5804386733246,25.8607549188413,13.8237122191075,17.6011077854868,6.97636663590406,26.9,134.79,55.9,7.8,5.9,30.4,6.2,24.2,18,2
24.6233275249796,24.8464993361402,28.718320727451,10.604272441617,19.8151870345284,10.9204890847882,10.7297938252695,4.07457116728775,13.3,146.87,65.7,7.9,6.3,19,2.4,16.6,19,2
65.6820802380981,56.2678897639664,63.2124117472429,63.7811208551028,56.4889469687813,40.0977411451923,39.1639341651928,12.0513974511875,42.9,138.93,80.8,7.6,5.6,59.7,17.5,42.2,17,2
53.5017033913889,45.9904866833342,49.2409532914246,45.1944473610655,44.3930178782047,26.4269344080656,26.6983856357324,4.16227165886133,23,136.08,71.6,7.9,6.5,45.3,10.4,34.9,20,2
44.772431586772,34.8431299738005,40.0538796695122,22.9433929928392,26.6107127560838,9.84824675783953,14.3287228547507,4.41274999228895,11.3,144.07,43.2,8.1,6.7,25.5,4.1,21.4,21,2
41.8901143097497,35.0852072313443,44.8478909403605,38.7940667112246,36.6078201203108,24.6804960585158,22.7160534212898,2.44023015895768,17.6,138.08,71.5,7.1,5.3,37.1,7.4,29.7,22,2
34.5311956154472,30.6761772933576,35.0536303519115,21.8716035294671,25.4358096023267,8.87640803239684,13.5045823032806,2.03080162041753,18.5,149.35,52.3,8.1,6.8,25.8,2.9,22.9,23,2
30.1702633662647,31.7513766454162,36.8143438323858,28.0730377712011,24.5410455661041,11.365031297095,11.1933463811996,1.50084449229478,20.8,134.79,71.6,7.5,5.7,24.4,3,21.4,24,2
25.9832402589974,20.2851075264449,22.8165032986702,19.1097203616052,15.5474907408036,8.30131218971957,11.106750918125,2.1716806773635,10,142.14,37.9,8.4,6.8,17.3,2.2,15.1,25,2
19.5258200579127,25.9246191060725,23.721179027836,11.909151940693,15.9947036709997,4.15066052495611,10.2304270909954,0.421948319863128,10,141.72,30.5,8.4,7.3,17.5,2.5,15,26,2
32.5493682621966,30.0184622357916,31.0876080777599,18.6909166289992,20.1961126127668,10.2853120523789,15.6507396101483,0.964312989506269,10.4,144.61,49.5,8.2,6.7,20.5,2.5,18,27,2
57.3373976408217,57.7423613825034,56.0880237574904,41.0298616049624,44.8260424440023,23.1974033537858,27.0385631213402,10.7643840123552,26,131.32,78.7,8.1,5.7,47.9,10.4,37.5,28,2
39.064950363093,30.760162508744,34.8682326596749,27.2943194486372,25.8581680521145,9.69239959794746,12.2234380728018,1.71025959033999,10.5,144.22,54,7.7,6.3,27.4,3.3,24.1,29,2
30.0089641713199,32.1061410330519,33.5169790447665,25.8244150067795,26.0746778737877,17.5713231758115,19.1336938033991,2.54603764548315,9.7,144,40.6,7.9,6.7,28,4.5,23.5,30,2
45.8911342051335,32.6863009600554,42.483885477389,37.7615969929549,33.4676741165784,24.0362909037955,27.7216356066397,11.1835725732882,47.1,134.79,66.5,7.3,6,36.5,8.7,27.8,31,2
25.7486878109087,24.6713036860901,34.1441213446674,35.9535931840226,28.3671683270693,24.6237321565329,29.3379267741951,15.5407989705241,75.4,134.79,85.8,7.5,6.8,30.7,9.2,21.5,32,2
31.2526193731341,20.0437398748365,31.5024831872167,19.0983828160004,20.1905592505005,8.07975987951242,11.1242439621113,3.17011229885356,27.9,137.87,54.6,8.5,7.5,18.6,3.4,15.2,1,3
32.6561343581814,28.7487739397657,30.5629203591348,20.463338781589,16.9212574259135,11.6807070557959,12.5247362819105,1.7209608834454,10.7,141.62,48.7,8.2,7.1,20.9,3.3,17.6,2,3
46.2425758763218,41.9995902276881,48.094773707748,44.9768129585934,43.6627610273877,24.132930553424,26.7792940431183,0.496009213098928,22.6,137.87,74.5,8,6.8,39.3,11,28.3,3,3
60.6477441338138,50.2538147616379,54.8920013586264,44.8038943155804,47.9478835874455,24.5932854688627,28.7651054008356,4.78567125892227,10.2,139.19,56.9,8,6.6,46.1,8.3,37.8,4,3
24.8079465639806,33.1282288695552,32.7828871982696,24.5981677031536,25.3506740095945,17.8043347128123,17.4860667575455,4.37298947565927,3.8,142.05,32.3,7.8,6.6,25.4,4.2,21.2,5,3
45.735854981156,32.4279511397796,39.676686301455,29.9497657235297,30.8377308729534,16.1078032399366,21.0048931967967,9.55859954586911,19.4,138.7,66.9,8.3,7.2,32.6,5.1,27.5,6,3
37.2045068231445,29.3993978723637,32.1781934994412,17.2393543034525,15.0123464547373,6.08686593671893,9.47738097956654,0.761575352951161,9.6,142.02,43.4,7.5,6,20.7,2.1,18.6,7,3
18.3490701244386,19.4558740164575,24.3893759145196,14.760257433302,20.9497823109949,11.3550954465336,9.36439931983981,1.61025530933144,10.5,142.68,33.4,8.4,7.3,14.6,2.5,12.1,8,3
44.1711906797897,27.7947865799225,41.6659383668463,21.1231418902481,27.9089871334841,10.211838515585,11.6238168356078,2.95696837451325,19.6,150.16,69.1,8.1,6.5,27.2,3.2,24,9,3
37.2057396286722,27.5966306719615,37.8944037300851,31.533769648005,28.5732780936968,16.131258205109,18.1184818138969,3.46325698780381,13.3,137.87,46.5,8.2,6.3,28.2,4.3,23.9,10,3
38.65534427701,33.309603285637,31.8991146412106,12.7304630102657,20.3921052371198,7.99521301266788,10.7400906511666,8.69822932111909,18.3,152.88,58.3,7.5,5.9,22.3,2.8,19.5,11,3
49.9646598573022,46.4615421191185,47.511605376368,38.905908163928,39.4323059158107,20.1740094481326,25.2308129326299,7.62572119126505,19.1,141.68,70.5,7.9,6.3,41.1,9.4,31.7,12,3
52.6342357193411,42.7173069787926,47.6351934529077,43.5720732190316,40.0147334306777,28.0166033055682,29.2625700073234,4.41381064846259,36.8,137.87,83.4,7.2,6.2,43.2,10.4,32.8,13,3
28.0220171093828,25.6421753740618,32.857098183417,26.085310130843,22.7120389667655,11.2061402203661,11.8480759701832,2.64282739622205,7.3,142.05,39.2,7.8,6.3,23,3.7,19.3,15,3
52.7280135647246,36.7924538039972,49.6990874125944,37.6214776798245,39.9710932152036,22.0297483696366,25.7261630933924,6.57598769793784,26.9,139.8,83.7,7.6,6.2,38.9,8.1,30.8,14,3
37.4590518058719,27.2051664834938,33.4494797020104,32.0669905576563,23.2894470418126,11.4831498574349,18.573859361484,17.0769839976358,46.5,137.87,53.3,7.7,6.9,29.8,4.4,25.4,16,3
29.7191411973386,32.2330197334585,35.5969320101617,36.6478763316323,30.979869941775,19.2301149033308,19.0445891527233,1.10060762796488,26.9,137.87,55.9,7.8,5.9,30.4,6.2,24.2,18,3
31.9926715683649,28.459444878075,28.4085939188664,8.43661755455662,16.1869611787178,7.71275072942067,7.76010041122245,2.40879769724656,13.3,151.74,65.7,7.9,6.3,19,2.4,16.6,19,3
67.6705055715142,54.5627717816005,63.9857037629087,64.8786521359512,60.6704613802758,39.0902924048884,42.0315809780239,13.0992118729846,42.9,143.11,80.8,7.6,5.6,59.7,17.5,42.2,17,3
57.8051965109938,48.6210687287274,51.6953771092554,44.6327506721619,42.4853099890926,29.0542632435294,25.3735080190091,6.43375595170876,23,140.15,71.6,7.9,6.5,45.3,10.4,34.9,20,3
41.3562587331241,34.3777157315718,35.4581369807035,21.3691278257936,24.0915953128079,10.2854891261454,15.6588798559907,6.01551955216061,11.3,148.57,43.2,8.1,6.7,25.5,4.1,21.4,21,3
50.3106901138954,45.6700958076487,57.0950749628572,32.5778106376696,33.6585745860264,17.0944420288866,21.168868891589,1.17478033011501,17.6,140.99,71.5,7.1,5.3,37.1,7.4,29.7,22,3
38.1268993476433,30.988463902817,39.1526115857403,17.5388409302217,19.821534736137,9.68512719320973,13.4909457024124,1.46141651629345,18.5,153.39,52.3,8.1,6.8,25.8,2.9,22.9,23,3
39.3157621298057,37.3744683350245,39.8241810879416,21.7521802921034,26.5483929031427,8.77626323578507,14.3990594944418,2.32823322553696,20.8,137.87,71.6,7.5,5.7,24.4,3,21.4,24,3
26.2109970004702,21.6482431946604,29.8827650022371,9.5225283687499,13.0718906145565,3.56572405743862,8.4541373925734,4.94808934667885,10,146.02,37.9,8.4,6.8,17.3,2.2,15.1,25,3
22.6829741025608,30.4409297066485,27.4966788403277,15.8944664788139,15.9822936850174,8.47382693600508,11.0367259329677,3.90003411784569,10,144.85,30.5,8.4,7.3,17.5,2.5,15,26,3
29.2458984952249,24.2309119792828,29.2517896067925,14.8340621811127,21.3777788270087,8.70293326446542,9.64710675928275,1.47962339611165,10.4,148.26,49.5,8.2,6.7,20.5,2.5,18,27,3
66.8619618172701,55.4734717610517,65.4263839071328,45.5044123376269,45.7781277114871,26.0231683410608,22.5736583303913,6.21228988337183,26,134.23,78.7,8.1,5.7,47.9,10.4,37.5,28,3
44.7012425068078,35.3709168177626,41.044801140402,26.0425960523569,26.7740403359868,10.8156853802334,13.0584450634851,3.27620103328219,10.5,148.52,54,7.7,6.3,27.4,3.3,24.1,29,3
39.4742332247855,33.0943369401934,38.8020962054682,23.4103565699642,22.9767189134683,11.3020200045994,14.1681738753574,4.0209813186331,9.7,148.86,40.6,7.9,6.7,28,4.5,23.5,30,3
38.6409224102281,29.7030709853257,41.8948821427006,43.1733956277714,37.5302590790461,20.5085886703516,23.8929129721328,7.56673949252048,47.1,137.87,66.5,7.3,6,36.5,8.7,27.8,31,3
31.0095819408101,24.8467415609036,36.00327080299,34.791872126147,27.9973515450875,22.5416413689074,29.0366302574161,16.8499283531694,75.4,137.87,85.8,7.5,6.8,30.7,9.2,21.5,32,3
21.5064202742783,20.5247037509419,17.474973433659,22.8156252773814,17.6904524577823,12.3975457887177,12.388751930025,6.35177689804671,27.9,141.47,54.6,8.5,7.5,18.6,3.4,15.2,1,4
38.7787865332208,26.1461593436044,32.1956654976489,19.6999063113485,22.0789057093242,10.7780029394109,13.5170237500537,2.32938778965955,10.7,145.44,48.7,8.2,7.1,20.9,3.3,17.6,2,4
47.0513983288626,36.0328758946355,47.6569427407692,40.5699970126884,39.402485751241,25.4082097900966,30.5637035897064,5.94008607858994,22.6,141.47,74.5,8,6.8,39.3,11,28.3,3,4
67.8706234203817,49.9833544594899,58.9043402318093,42.6981420388457,44.4759944462227,20.7698227838407,26.2698480582898,4.80600905313337,10.2,142.94,56.9,8,6.6,46.1,8.3,37.8,4,4
31.9104121222273,40.5061712708135,35.0297825407621,17.5563259435924,23.4888398840208,9.4428113325172,13.2051702040666,0.828783393175127,3.8,146.05,32.3,7.8,6.6,25.4,4.2,21.2,5,4
49.6730952975222,31.5170409359473,38.7627757156085,28.2697875075146,32.1567907323399,14.388900229059,21.4974312599816,6.24589935908747,19.4,142.42,66.9,8.3,7.2,32.6,5.1,27.5,6,4
21.640413910302,28.436615442992,32.9854641333595,17.7402217768891,22.0513006057088,9.31565524342422,7.95181293246573,0.997798894755407,9.6,145.32,43.4,7.5,6,20.7,2.1,18.6,7,4
20.3224987861307,19.3484476566184,24.3912117621467,14.8832960602501,17.1463672321827,4.6158409354662,9.87114591170525,4.15442413634846,10.5,147.03,33.4,8.4,7.3,14.6,2.5,12.1,8,4
42.9541880143301,32.1341107447751,35.3960180195243,21.286017771218,24.5320766592357,13.6157843705434,12.7052313877426,3.91075559312219,19.6,153.31,69.1,8.1,6.5,27.2,3.2,24,9,4
36.6676346363362,34.2818253974682,37.2643317457607,29.1672311854912,28.8376873470791,14.4320606477306,16.8951134121143,1.01132219098339,13.3,141.47,46.5,8.2,6.3,28.2,4.3,23.9,10,4
26.39255405711,26.5540369199028,32.4576286641119,20.2858602988743,26.127276150798,10.9314852273443,12.843172030259,0.279643929001874,18.3,156.76,58.3,7.5,5.9,22.3,2.8,19.5,11,4
47.5129197469746,41.5387428576031,44.0498584880668,43.4478418048597,40.5274425558541,24.5762358861916,27.8561218876245,8.40249158678797,19.1,145.79,70.5,7.9,6.3,41.1,9.4,31.7,12,4
56.3139147859666,40.0389113457213,48.8413387499145,41.4866404175163,39.9643465917018,24.5057820899422,24.2355265541875,11.2611089167568,36.8,141.47,83.4,7.2,6.2,43.2,10.4,32.8,13,4
32.5357357250126,34.6065042894715,31.913798661404,22.6525087229438,21.8838671563814,12.4017331782978,18.9863378314187,0.622427918249539,7.3,146.05,39.2,7.8,6.3,23,3.7,19.3,15,4
51.2733839043593,42.7221373114892,44.7024571800222,37.3709528839768,39.0611375541096,22.3608859956346,23.8344340452034,5.92136772216727,26.9,143.84,83.7,7.6,6.2,38.9,8.1,30.8,14,4
37.1458390294661,23.3671171815961,33.6699211845593,35.1840174255418,29.6575011578739,18.8684258455735,15.3414626075172,4.43527387942799,46.5,141.47,53.3,7.7,6.9,29.8,4.4,25.4,16,4
39.9964950221773,36.744811329889,37.775247380336,26.541667862942,26.8249696977951,14.1944855015215,20.9517358696179,0.793346094272735,26.9,141.47,55.9,7.8,5.9,30.4,6.2,24.2,18,4
31.1522389785504,30.249044448297,31.9262492601514,14.3370083476068,19.7599049475863,8.79550911611317,10.6252747674924,0.0866522854084559,13.3,156.93,65.7,7.9,6.3,19,2.4,16.6,19,4
71.2562470065609,59.9356889090748,66.6984975667136,63.0314685230806,57.8083456459803,38.087119586675,39.8688633122249,4.93122177532156,42.9,147.69,80.8,7.6,5.6,59.7,17.5,42.2,17,4
53.2228691226252,46.3393806810827,53.6437752708206,45.9005815317926,43.0609765836415,27.9733130513658,27.2055724212672,5.70071146506089,23,143.59,71.6,7.9,6.5,45.3,10.4,34.9,20,4
33.6238930367297,32.0016579312775,38.9260226871629,24.5269334641694,29.0028179873519,15.0758626806826,19.0280110754006,1.55012630812985,11.3,153.15,43.2,8.1,6.7,25.5,4.1,21.4,21,4
48.0793717399216,46.0081621897404,52.5424455118374,31.9409669093425,35.7605817115228,22.8539272072036,21.6920098086085,3.84188114100292,17.6,144.86,71.5,7.1,5.3,37.1,7.4,29.7,22,4
43.1927780009166,31.1358855310215,35.3722761047536,18.4732926678543,25.8665786908454,5.73631561563494,9.70137722989957,3.97754643512197,18.5,157.05,52.3,8.1,6.8,25.8,2.9,22.9,23,4
32.7123836891155,31.7336957807007,36.0285168103834,19.5744834166639,24.407951691378,14.6913126464391,13.5801331648694,0.663272793989632,20.8,141.47,71.6,7.5,5.7,24.4,3,21.4,24,4
22.7439879670635,22.7509350402293,26.7891951723668,14.6247762298894,18.6152615195243,4.4373298024956,5.95945306815016,1.3787621655403,10,149.44,37.9,8.4,6.8,17.3,2.2,15.1,25,4
29.5275682689256,25.1344255457457,27.5975525310447,13.1746216484643,19.9154859722876,5.68246018348505,6.17218969951078,1.65795166097685,10,147.74,30.5,8.4,7.3,17.5,2.5,15,26,4
34.8321412317219,30.2595123414127,28.6409687202251,19.0582837701469,20.4409421002023,7.05466020091552,9.46432710707987,5.61893189104252,10.4,152.31,49.5,8.2,6.7,20.5,2.5,18,27,4
59.2231006819495,49.4571289849195,55.5260624515168,50.9434818957169,45.1980231557345,29.1854415677473,26.5375030439582,9.55802772740272,26,138.96,78.7,8.1,5.7,47.9,10.4,37.5,28,4
40.9087877364662,30.8439212413257,34.8638395947383,24.4102396334542,30.1426255797405,9.68039584212941,13.051940015613,2.60810226770492,10.5,153.62,54,7.7,6.3,27.4,3.3,24.1,29,4
39.3009309959938,33.5407974735354,35.8171294611628,28.4164172639648,28.6247594241548,10.8444714197222,18.5654975467624,3.73036141665067,9.7,153.01,40.6,7.9,6.7,28,4.5,23.5,30,4
46.5713191807906,43.5538186405519,49.7686909763052,31.366497820747,35.2248435568856,20.364343760496,21.9638118224041,11.8665950153697,47.1,141.47,66.5,7.3,6,36.5,8.7,27.8,31,4
33.1659081889798,19.8474486588363,32.3562908514049,33.1149574146221,30.2586233238595,22.6400086957461,27.2531454399682,23.0609393617549,75.4,141.47,85.8,7.5,6.8,30.7,9.2,21.5,32,4
26.4129031018591,16.5549733683503,21.1375668221538,20.479199400447,19.5285280104734,8.76251023322165,12.5054716704766,5.42618279262901,27.9,143.93,54.6,8.5,7.5,18.6,3.4,15.2,1,5
30.857794645099,25.6693284479464,29.6751980898217,17.0616798457754,24.2347101985401,11.8729653315294,12.4773528832034,1.97570403086412,10.7,147.29,48.7,8.2,7.1,20.9,3.3,17.6,2,5
49.2125652478929,43.6694934684666,49.2195516030775,41.377024013478,38.6035804106296,25.4589047217821,23.5752266131577,1.84832419387584,22.6,143.93,74.5,8,6.8,39.3,11,28.3,3,5
60.869670971357,50.2687455514487,54.1135548346317,39.6000020904399,46.2775379708963,24.4794902947343,25.8878016455963,4.23712988336229,10.2,145.81,56.9,8,6.6,46.1,8.3,37.8,4,5
29.1763284177149,30.7298476747819,34.4957869154585,28.4360241131479,23.6716461808951,11.1313650972234,12.5810819730139,1.16832768325348,3.8,148.72,32.3,7.8,6.6,25.4,4.2,21.2,5,5
49.0670321621152,33.3269534329702,45.3495323612345,31.8485431446655,31.2826941363766,16.4184487809785,17.4055943313523,2.67738265850063,19.4,145.55,66.9,8.3,7.2,32.6,5.1,27.5,6,5
33.2057096408548,33.3439751246787,32.6245318984569,13.5351406606676,18.664247267246,6.13981717883056,12.0046652487828,0.18293057336403,9.6,148.05,43.4,7.5,6,20.7,2.1,18.6,7,5
21.7636645802821,16.8991570853006,19.0998789589237,13.9732523051249,17.8614658118613,8.9905769239195,8.00404473844102,1.12480500638737,10.5,149.27,33.4,8.4,7.3,14.6,2.5,12.1,8,5
47.3934212222256,36.2045314196794,41.2669069554255,17.9461388538515,22.6836237176891,7.11494418029938,14.2201167691918,6.24999421182724,19.6,155.36,69.1,8.1,6.5,27.2,3.2,24,9,5
43.2210378601636,38.0635359374486,41.4538442210467,24.6336383186191,27.7026209884881,9.68634434761603,15.9182035660964,1.30950631766381,13.3,143.93,46.5,8.2,6.3,28.2,4.3,23.9,10,5
