"FIES_preocupacion_alimentos","FIES_no_alimentos_saludables","FIES_poca_variedad_alimentos","FIES_saltar_comida","FIES_comio_menos","FIES_sin_alimentos","FIES_hambre_sin_comer","FIES_no_comio_dia_entero","IPM_Total","IPC_Total","Pobreza_monetaria","Vida_general","Ingreso","FIES_leve_moderado","FIES_grave","FIES_moderada","departamento_num","tiempo"
43.3,31.2,34,16.7,24,10.1,11.2,6.6,20.5,184.24,50.9,8.1,6.2,23.9,3.6,20.3,23,22
43,27.5,31.7,9.6,16.2,3.5,6.3,2.5,13.2,168.83,65.4,8,6.6,18,1.2,16.8,24,22
39.3,32.9,36.7,16.9,26.8,7.4,9.1,3.3,7.5,177.26,42.1,8.2,7,24.5,3.6,20.9,25,22
26.8,20.1,23,12.9,19.5,9,11.9,3.9,11.8,175.75,27.8,8.6,7.7,17.1,3.9,13.2,26,22
40.6,31.9,37,13.7,24.7,7.5,11.1,2.7,9.8,181.54,47.8,8.5,7,23.2,3,20.2,27,22
56.1,45.4,53.2,45.2,42.2,27.4,27.7,10.4,23.1,170.19,66.2,7.9,6.1,44.8,10.6,34.2,28,22
50.2,43.7,46.5,21.2,31.8,13.2,15.5,3.4,12.9,180.16,54.3,8.3,6.4,32.6,5.5,27.1,29,22
41.3,33.8,37.7,17.2,28,11,12.4,3.2,7.2,185.84,36.5,7.9,6.6,26.1,4.3,21.8,30,22
50.3,27.5,43.2,38.3,36,18.9,21.7,8.6,55.7,168.83,72.4,8.3,6.4,34.4,4.7,29.7,31,22
41.9,35.4,43.1,35.6,39,30.6,37.6,31.3,65.4,168.83,87.4,7.2,6.2,39.7,16.8,22.9,32,22
31.2,24.2,26.1,16.6,21.6,12.1,14.3,8.9,25.4,169.35,45.8,8.5,7.9,20.6,5.2,15.4,1,23
35.2,30,31.8,14.7,23.7,7.8,8.8,7.9,9.5,173.61,44.1,8.5,7.5,21.6,3,18.6,2,23
46.4,37.8,36.2,25.8,29.9,16.5,26,13.4,22.8,169.35,68.3,7.8,6.6,31.7,9.9,21.8,3,23
51.4,38.7,42.1,35.2,35.7,19.7,21.3,5.3,12,168.67,56.7,8.5,6.7,35.8,8.5,27.3,4,23
28.4,24.6,29.5,18.5,22.3,10.3,12,5.8,3.6,174.79,25.5,7.9,6.9,21.2,4.7,16.5,5,23
49.1,36.9,42.6,27.4,31.3,19.4,18.2,6.3,18.4,171.25,64.5,8.1,6.8,32.9,6.2,26.7,6,23
36.6,26.9,31.9,9.6,17,4.2,5.4,1.2,9.9,173.59,43.1,8,6.7,16.7,1.5,15.2,7,23
24.4,19.6,24.8,9.2,16.8,4.4,5.8,1.7,7.4,175.16,28.5,8.6,7.4,14.8,1.9,12.9,8,23
23.9,18.3,21.1,9.3,14.6,3.6,5,1.5,17.2,178.73,69.5,8,6,13.7,1.2,12.5,9,23
48.3,40.7,45.4,26.9,32.5,14.2,16.9,4.5,15,169.35,44.3,8.1,6.5,32.9,6,26.9,10,23
44.6,38.5,42.8,20.3,28.4,12.7,15.3,4.6,15.8,185.36,60.7,7.4,5.9,29,5.5,23.5,11,23
42.3,35.6,38.1,26.1,32,17.9,20.4,8,17.7,169.78,67.8,8.4,6.8,32.2,9,23.2,12,23
