"FIES_preocupacion_alimentos","FIES_no_alimentos_saludables","FIES_poca_variedad_alimentos","FIES_saltar_comida","FIES_comio_menos","FIES_sin_alimentos","FIES_hambre_sin_comer","FIES_no_comio_dia_entero","IPM_Total","IPC_Total","Pobreza_monetaria","Vida_general","Ingreso","FIES_leve_moderado","FIES_grave","FIES_moderada","departamento_num","tiempo"
46.0359214050682,42.409367187475,49.0251936669111,40.5765436492087,34.6614726699312,22.5423201122276,19.6067507174641,1.90335141948617,17.6,133.94,71.5,7.1,5.3,37.1,7.4,29.7,22,1
39.1374483207791,29.7725955504752,40.0473803890049,18.381050535955,23.3659617695034,7.99182698813094,6.03060518308419,6.39807820264017,18.5,144.11,52.3,8.1,6.8,25.8,2.9,22.9,23,1
39.5179680924383,28.6619053333102,33.5332854025739,25.157798031282,20.9317668819548,16.0982112233232,13.1321424025303,3.50338269427029,20.8,131.19,71.6,7.5,5.7,24.4,3,21.4,24,1
18.2971231322753,21.7519940880031,22.3150747002579,20.2552770694926,19.5519862460785,13.4762419536475,8.24630099269762,1.78713987546098,10,137.15,37.9,8.4,6.8,17.3,2.2,15.1,25,1
27.7062310762896,22.3556167751311,24.539285811107,13.9389842219053,18.6447098258991,8.47165211351228,4.81525551789525,0.440233398323591,10,136.99,30.5,8.4,7.3,17.5,2.5,15,26,1
30.3438873543723,30.7862792460314,30.9214929003339,12.5710847456017,18.2024611870833,7.62153292072228,12.01329041469,6.35566246869243,10.4,139.69,49.5,8.2,6.7,20.5,2.5,18,27,1
53.5689025781177,47.0445614921015,54.9447522589435,52.5516300620826,49.467311810918,31.4831368724141,28.0903750266897,3.62881461639793,26,128.08,78.7,8.1,5.7,47.9,10.4,37.5,28,1
38.2815280582517,31.9649402010422,34.2087262134623,24.7325690851129,26.3326211596905,11.8022495424371,11.2566852024856,1.79814413613709,10.5,139.72,54,7.7,6.3,27.4,3.3,24.1,29,1
26.7530151042912,31.8619135628027,38.9637766241134,26.7445038569441,27.1703114003452,13.3597307760988,12.6097180159702,0.280667714302633,9.7,138.63,40.6,7.9,6.7,28,4.5,23.5,30,1
37.4201240142172,35.5158095127172,39.4171368556671,37.7223480937019,35.8266946116394,25.6717588800268,26.7635576522661,20.0244686207492,47.1,131.19,66.5,7.3,6,36.5,8.7,27.8,31,1
34.1731259327226,21.3030230744875,28.6235708829797,40.5207983026979,29.0510434391518,21.3460425244736,25.5015680466779,16.1744046385686,75.4,131.19,85.8,7.5,6.8,30.7,9.2,21.5,32,1
28.5334707065174,16.5000636621796,22.4663059380792,23.7950036145484,15.8231596524274,9.83157232933079,5.75444959743939,4.6769096574011,27.9,134.79,54.6,8.5,7.5,18.6,3.4,15.2,1,2
27.3174694238466,28.9268218956558,32.4252296032126,20.5874316045439,21.5964186888175,12.9805425557307,14.8087552613066,3.9084378109856,10.7,137.15,48.7,8.2,7.1,20.9,3.3,17.6,2,2
42.7475742093956,44.2313894902042,42.9581600555774,38.7712614948404,36.4331725221989,24.5774441674339,29.52666807419,5.75879174123061,22.6,134.79,74.5,8,6.8,39.3,11,28.3,3,2
55.2222295714167,50.997279455747,60.9709331522131,42.579561145119,44.5686150411079,20.6264395255111,22.2959528580341,6.21848064274985,10.2,135.28,56.9,8,6.6,46.1,8.3,37.8,4,2
34.776744732491,36.0795269416211,36.0068032927407,20.906323630314,26.5131379011964,11.843020882638,14.3878894017603,5.18732883172787,3.8,138.3,32.3,7.8,6.6,25.4,4.2,21.2,5,2
41.2310932319569,34.9665614322834,41.9675926625727,28.9907522569199,31.6279325295487,16.4576682373658,16.7014990399961,6.25038890404255,19.4,135.01,66.9,8.3,7.2,32.6,5.1,27.5,6,2
27.4193266486527,32.7878700687259,33.20177905061,19.120456876278,17.9005134839954,7.10294186123865,12.861459783614,0.43715352763697,9.6,138.13,43.4,7.5,6,20.7,2.1,18.6,7,2
26.1958839238468,18.4452904141532,23.9411460472337,16.9630780798499,16.4127992635594,10.0586735721761,10.8621760778578,1.12195368443261,10.5,139.2,33.4,8.4,7.3,14.6,2.5,12.1,8,2
38.0396184452758,36.3948895572516,40.9341727211283,24.4646708146964,23.8922903644858,13.2577526972729,8.05619284106799,2.54383776389449,19.6,146.2,69.1,8.1,6.5,27.2,3.2,24,9,2
36.7079983178201,26.9931224462373,32.2002646049487,36.0713798728153,25.8828793958035,15.5523439064014,10.8874804297248,1.33253547556629,13.3,134.79,46.5,8.2,6.3,28.2,4.3,23.9,10,2
32.5279072074065,24.0506968029552,28.3994415291186,18.719773236053,20.9656053183421,14.7141908265508,11.2662334966765,6.67909291733532,18.3,149.1,58.3,7.5,5.9,22.3,2.8,19.5,11,2
50.385710611915,40.516154522747,46.9742439432041,40.3529611721021,39.3487208559506,27.5970470462798,24.4868232521903,4.06359109710138,19.1,137.72,70.5,7.9,6.3,41.1,9.4,31.7,12,2
50.5685293999631,41.0531552570116,48.9988114730566,44.2134547086846,41.7799327574581,25.2252482027344,28.9787787937202,5.33516721772182,36.8,134.79,83.4,7.2,6.2,43.2,10.4,32.8,13,2
29.2770271370414,36.5656140162699,31.1488610944092,18.0077203003775,24.1749076194634,12.2062568434838,12.0773599041403,3.31020852538014,7.3,138.3,39.2,7.8,6.3,23,3.7,19.3,15,2
47.2480468542963,38.6943464569839,43.8902733185634,41.4127804470734,35.2186880047523,22.2607685104012,27.584064368018,12.1255409377495,26.9,136.22,83.7,7.6,6.2,38.9,8.1,30.8,14,2
39.8653767745183,20.9001726375977,36.5638538911429,34.7745498645338,27.6600361691971,13.2086613411116,15.2001076534439,4.97403685004905,46.5,134.79,53.3,7.7,6.9,29.8,4.4,25.4,16,2
30.8771244866518,27.9060689583671,34.8955304974576,35.4991934467697,30.2653567364999,19.9030540871688,17.0973412788015,4.04971439527976,26.9,134.79,55.9,7.8,5.9,30.4,6.2,24.2,18,2
40.3582665030714,29.7893462491815,34.1716998029308,13.6252918046035,15.908429058934,10.1921003933345,11.4262045726863,4.53677026027677,13.3,146.87,65.7,7.9,6.3,19,2.4,16.6,19,2
68.1584065442092,55.5426794663172,67.7752714233353,60.4271071196478,56.8157086853272,36.1094670744452,38.21906574657,14.8117818675519,42.9,138.93,80.8,7.6,5.6,59.7,17.5,42.2,17,2
54.5084594068587,47.9146901973994,54.5210034657949,43.2533720089679,41.3948411047235,26.7598007928283,27.4579773040134,11.3670540976606,23,136.08,71.6,7.9,6.5,45.3,10.4,34.9,20,2
34.1992749099033,36.7912371369334,36.9397693446424,20.8364349069837,26.3801232045607,11.0552568859161,11.3836157281671,2.29465895321872,11.3,144.07,43.2,8.1,6.7,25.5,4.1,21.4,21,2
48.9047443613252,44.145174760118,55.202316110467,34.2714968450193,37.3882893040321,23.1748964306546,16.1425313135967,4.33799063755984,17.6,138.08,71.5,7.1,5.3,37.1,7.4,29.7,22,2
35.6237153017928,30.5059953119644,32.4093520959481,25.669948922266,23.0452988184322,12.9535150366866,15.1175702121779,10.213592749275,18.5,149.35,52.3,8.1,6.8,25.8,2.9,22.9,23,2
31.1190552761948,29.7841811162051,32.3895597783799,25.3807301348313,19.4514471577362,14.636026771005,13.2357155684079,2.95720628106842,20.8,134.79,71.6,7.5,5.7,24.4,3,21.4,24,2
16.1420568924829,25.0736336392174,20.5856494424874,17.6332786899988,17.9871821443326,9.40835035594816,8.7032041707525,1.15286134838249,10,142.14,37.9,8.4,6.8,17.3,2.2,15.1,25,2
26.2321486025468,24.5257362374688,27.0303485657332,19.7616102471612,17.6993162276009,11.5930563449869,10.0671389316131,1.15748059338011,10,141.72,30.5,8.4,7.3,17.5,2.5,15,26,2
30.2301337535611,23.7577997806712,30.5431249830027,18.7829968048705,20.5882688882452,6.20142508575439,12.3761369514187,3.33451087360895,10.4,144.61,49.5,8.2,6.7,20.5,2.5,18,27,2
50.7862360384071,48.5372542262625,54.1919899290807,51.1815334818802,46.8709949128,28.285038816304,26.3688835813636,4.75730481527848,26,131.32,78.7,8.1,5.7,47.9,10.4,37.5,28,2
38.9512460720629,32.8466393389723,34.7605520893974,24.8054766101321,27.0104169955819,11.5620213767729,9.45701163295325,1.88306221051867,10.5,144.22,54,7.7,6.3,27.4,3.3,24.1,29,2
32.7751281566008,30.4092372156374,40.7330544223498,32.8733991905715,29.378121076222,19.162519934661,11.4764085601042,0.90433381046302,9.7,144,40.6,7.9,6.7,28,4.5,23.5,30,2
37.5300043238046,32.8134792204604,44.509324687871,43.1660643118108,35.6682350647693,28.397583268382,25.4535586546831,4.9013166580571,47.1,134.79,66.5,7.3,6,36.5,8.7,27.8,31,2
36.1368847649429,20.6001173346052,32.5146010118868,38.2971737517827,27.2153192015518,20.5573825916051,26.1437894420696,17.6574224516315,75.4,134.79,85.8,7.5,6.8,30.7,9.2,21.5,32,2
26.0850853956827,19.3892563761387,20.4206310851716,20.664613873062,18.456223333108,11.0829272236022,9.36279881957237,5.00833714915184,27.9,137.87,54.6,8.5,7.5,18.6,3.4,15.2,1,3
26.2161927621846,26.3054129646975,28.0087533534156,18.7653987473051,19.9099278523832,10.239193929769,11.6376178570921,7.19496045175032,10.7,141.62,48.7,8.2,7.1,20.9,3.3,17.6,2,3
56.5765816503214,47.3437896936532,45.0522075096541,37.6661250183348,36.5472455084532,24.629218854568,27.430646794163,12.0467000269222,22.6,137.87,74.5,8,6.8,39.3,11,28.3,3,3
60.1273269915197,56.6875160834656,61.3850822548792,47.4985401073922,45.9543277267203,23.6592601450893,21.1153411846536,5.9089155268927,10.2,139.19,56.9,8,6.6,46.1,8.3,37.8,4,3
35.5177810464986,30.8879390432307,34.8186057252752,22.6929968248486,24.1806219945425,11.2630464276321,15.2235724724928,0.0277164128485037,3.8,142.05,32.3,7.8,6.6,25.4,4.2,21.2,5,3
42.3196469799768,32.8341517463953,40.8593922448026,36.937544485565,35.114747716659,18.4258887174193,17.2159430657558,0.751932928293115,19.4,138.7,66.9,8.3,7.2,32.6,5.1,27.5,6,3
30.0764274208989,28.0640437821936,30.7799883304771,17.1489293423261,19.6447360196531,10.5038084348932,4.5092432663606,1.6806672699318,9.6,142.02,43.4,7.5,6,20.7,2.1,18.6,7,3
27.8400695078169,20.1905552594846,21.4870654841937,13.777705373443,12.158324928878,5.75296852913659,8.1234930837243,5.29102745214842,10.5,142.68,33.4,8.4,7.3,14.6,2.5,12.1,8,3
35.5804113615761,31.3897878991288,33.0546617362895,23.3102042705987,22.8145751277522,12.4507069492199,15.7442311478623,5.74756298241202,19.6,150.16,69.1,8.1,6.5,27.2,3.2,24,9,3
35.9295914129281,35.2395012008875,36.9604580685803,28.3788475993546,26.1609950009411,15.9666837014735,13.8150857817054,2.60536183399087,13.3,137.87,46.5,8.2,6.3,28.2,4.3,23.9,10,3
34.9399194575211,34.0162093572592,31.520437027854,13.5365632158657,21.8836125784229,4.80737270165402,12.4684728653317,8.64409989465441,18.3,152.88,58.3,7.5,5.9,22.3,2.8,19.5,11,3
50.8783350602968,43.6491559173087,46.2882988183352,42.1706634350682,40.258640945742,20.0571902516293,23.830044299242,8.12997815621941,19.1,141.68,70.5,7.9,6.3,41.1,9.4,31.7,12,3
52.6510736824761,41.7821237314304,53.4644736400216,42.7863408377873,37.6739247771444,25.5128183912249,27.1742483745014,12.373082895576,36.8,137.87,83.4,7.2,6.2,43.2,10.4,32.8,13,3
29.4051159935773,26.5733334915499,26.1368150060614,23.7523275024746,25.4174146036647,12.9295431706665,14.103400356808,2.46528215803315,7.3,142.05,39.2,7.8,6.3,23,3.7,19.3,15,3
58.8905907353666,44.8465611230775,58.0395391051324,35.6872377453409,36.502530726024,21.7129235890481,18.1534221615968,4.41541806615859,26.9,139.8,83.7,7.6,6.2,38.9,8.1,30.8,14,3
37.6894812036619,21.5456015566224,30.282456237203,33.6046560617479,28.7907990617318,13.81025545035,18.8494708022269,7.74898993705892,46.5,137.87,53.3,7.7,6.9,29.8,4.4,25.4,16,3
41.206305942059,35.3837761130805,40.3334560538387,32.0010318803287,29.5269129340789,20.922811439946,17.9652873863321,0.678159049705055,26.9,137.87,55.9,7.8,5.9,30.4,6.2,24.2,18,3
32.4862580870206,29.9577679897494,30.7247925859726,17.0875036451839,17.8412224886563,8.47937132023231,9.14858502110178,0.16432610509844,13.3,151.74,65.7,7.9,6.3,19,2.4,16.6,19,3
70.8906736958494,62.5656749672726,68.2510546297085,61.4515304529729,58.0638934355974,39.0045983598661,40.4628097767059,12.9921378697811,42.9,143.11,80.8,7.6,5.6,59.7,17.5,42.2,17,3
57.6705721785262,45.5178488041928,58.9944941958451,41.1683632313377,43.7010156256607,26.3453202380171,25.9431309342575,4.84736150336973,23,140.15,71.6,7.9,6.5,45.3,10.4,34.9,20,3
33.3922732727496,30.0641500829991,33.8308009857849,28.3232197467743,27.7847099404671,15.0201134971676,13.4561630065064,1.14166159568815,11.3,148.57,43.2,8.1,6.7,25.5,4.1,21.4,21,3
43.5125692056637,48.494026941864,46.3712334240372,32.4762296353824,35.3632776656795,22.3226681295934,22.3027581679869,9.15949922982617,17.6,140.99,71.5,7.1,5.3,37.1,7.4,29.7,22,3
42.6965395297617,29.0456950699454,34.063754477161,20.6597222150433,23.4794436735827,11.9733912368032,14.2214576758876,11.6630433109338,18.5,153.39,52.3,8.1,6.8,25.8,2.9,22.9,23,3
31.1749267862329,34.0734685607026,34.7417816850143,26.1289112638282,25.1163804660128,11.389945979581,11.8276793155737,2.68127945615196,20.8,137.87,71.6,7.5,5.7,24.4,3,21.4,24,3
20.4781790294724,20.4773307632295,16.6979990955586,19.5118066768743,15.2626514979337,12.2222563971313,8.44356036987875,1.45029713589516,10,146.02,37.9,8.4,6.8,17.3,2.2,15.1,25,3
28.3427689092315,20.0762887975731,25.8893718284418,17.9774836554094,17.085755674118,13.3676791058291,10.5145363270459,5.52329731345613,10,144.85,30.5,8.4,7.3,17.5,2.5,15,26,3
33.3022777316133,28.1593581978172,29.7600938343052,17.8882419384366,20.3654255777329,8.82881443266059,13.65537149871,2.71519073598052,10.4,148.26,49.5,8.2,6.7,20.5,2.5,18,27,3
59.4930667417937,48.1822737698787,58.4216175837308,45.6445299098147,47.7120903731355,27.8703726505141,22.8782287160129,8.65295926601757,26,134.23,78.7,8.1,5.7,47.9,10.4,37.5,28,3
39.9689882836362,35.1416612684337,36.8259699573708,21.4016509176736,25.7322344241227,12.524717773914,15.0376429602588,1.45933084089957,10.5,148.52,54,7.7,6.3,27.4,3.3,24.1,29,3
37.3809475539845,32.1236383313541,37.0278404157446,22.5614282788988,26.3126132079717,10.110439369818,15.8512272653365,7.35930463463098,9.7,148.86,40.6,7.9,6.7,28,4.5,23.5,30,3
44.5214345030696,38.622167929233,39.2669835463869,36.2860063292622,32.4505075105196,18.5649893774722,22.083854398529,10.9693588958295,47.1,137.87,66.5,7.3,6,36.5,8.7,27.8,31,3
36.5403912387412,20.2992136137978,30.8952555121498,38.384940297933,27.5344181065238,22.5068357161112,28.6815263150774,21.1054352368764,75.4,137.87,85.8,7.5,6.8,30.7,9.2,21.5,32,3
30.6713143589937,19.4499091188891,26.2506976155737,17.4870235666415,18.9246667921394,9.67701418988682,11.497311197453,7.35823840052597,27.9,141.47,54.6,8.5,7.5,18.6,3.4,15.2,1,4
34.2007832132359,26.2589129339915,32.7089344925194,19.5551444236728,21.7537409653213,12.3302777117105,10.1715783046623,1.68468218050999,10.7,145.44,48.7,8.2,7.1,20.9,3.3,17.6,2,4
48.1232642582102,38.498621020017,44.3714758949685,46.2900524377601,40.640102041835,30.3262013230889,26.9610662269788,4.82165168667274,22.6,141.47,74.5,8,6.8,39.3,11,28.3,3,4
59.6248405917693,50.4888239593773,56.3785955338054,47.775994264907,44.9335687001408,24.5514208374502,23.296725471158,1.08226015142113,10.2,142.94,56.9,8,6.6,46.1,8.3,37.8,4,4
35.5486372742879,35.3460705090083,37.0328904470374,25.1485108478132,26.5336601448563,11.8285579645808,11.7739831521577,1.29296658934696,3.8,146.05,32.3,7.8,6.6,25.4,4.2,21.2,5,4
41.0963288857984,35.8673690191205,40.3303150586465,36.2766076373105,31.9591814849386,18.9699686130705,17.0364694524775,1.44623411353936,19.4,142.42,66.9,8.3,7.2,32.6,5.1,27.5,6,4
28.436045437454,29.3840497030999,33.6333327406514,17.1870232257405,21.3253784240592,8.9760751633989,11.7107745782235,1.61224377495604,9.6,145.32,43.4,7.5,6,20.7,2.1,18.6,7,4
21.0609771697344,20.5412189965694,16.7519695640455,17.6881660469335,18.3168704144547,5.30086281028974,5.07393019030781,3.26459889700446,10.5,147.03,33.4,8.4,7.3,14.6,2.5,12.1,8,4
39.0870156645376,29.882391649878,40.8675266135065,23.7419833444686,26.7452451517785,15.1444948509892,9.94226494759759,5.02752787422438,19.6,153.31,69.1,8.1,6.5,27.2,3.2,24,9,4
36.9920392686284,30.2998047897905,34.478636921745,31.8233746158654,26.3210147199858,13.0508731572253,12.7109111433314,2.81421249536789,13.3,141.47,46.5,8.2,6.3,28.2,4.3,23.9,10,4
33.1415940585371,35.194754541427,33.9861961825332,19.3053506688839,22.1287959542526,8.76349597220397,9.83741492698101,2.66098292829584,18.3,156.76,58.3,7.5,5.9,22.3,2.8,19.5,11,4
45.5513662282752,42.0516441376332,47.9234527409242,37.9978985287123,39.3730425420616,22.7922807810238,24.3312126147259,8.50946894219196,19.1,145.79,70.5,7.9,6.3,41.1,9.4,31.7,12,4
50.0279535909194,41.1158565217166,49.1413007214151,37.3627032918414,40.2563502466148,25.6867519886076,27.1005542664559,13.3689721283608,36.8,141.47,83.4,7.2,6.2,43.2,10.4,32.8,13,4
24.8707903653028,32.8555994303274,27.4311261470623,25.0403036765153,21.386032251118,10.6848364435398,14.1558927106783,0.852911376117344,7.3,146.05,39.2,7.8,6.3,23,3.7,19.3,15,4
52.8048086206039,45.5648779517882,51.1420417020739,35.1195349144989,36.8844133514709,20.9178945844843,22.2310578534981,4.4886217288952,26.9,143.84,83.7,7.6,6.2,38.9,8.1,30.8,14,4
41.6700126997923,31.6107516847867,41.56628950594,23.2309544839298,23.5045077476889,10.6840086938362,14.1014220508902,18.9916279511394,46.5,141.47,53.3,7.7,6.9,29.8,4.4,25.4,16,4
31.4985815551713,29.8852031682277,35.7608187167423,37.9650674071244,26.1680914511458,22.5539211194648,17.2665327912291,2.4004316793443,26.9,141.47,55.9,7.8,5.9,30.4,6.2,24.2,18,4
36.5103552533878,26.3310054770759,29.7475262546067,17.5530457146887,20.3782163807128,6.49790446425469,11.0618995421492,1.60106108363056,13.3,156.93,65.7,7.9,6.3,19,2.4,16.6,19,4
73.9353563681001,59.1046602917196,68.1385236696758,59.393832439852,51.7633838747969,36.336670710783,40.7478832064921,19.8898476284708,42.9,147.69,80.8,7.6,5.6,59.7,17.5,42.2,17,4
59.6391411806501,44.7896147359882,56.107143886063,44.4416214965224,43.8775003284467,25.6420949786859,24.1950910003089,8.06322847296292,23,143.59,71.6,7.9,6.5,45.3,10.4,34.9,20,4
28.1874516044226,36.6352764728122,34.6853761304108,25.6302085742784,26.9470275517608,14.1109179139061,13.3552366083519,1.51805776405558,11.3,153.15,43.2,8.1,6.7,25.5,4.1,21.4,21,4
51.9708753677196,44.3799537121824,48.0236147669187,35.6581578023228,34.4499510760518,22.6824589498855,20.3450192928476,2.16156287539027,17.6,144.86,71.5,7.1,5.3,37.1,7.4,29.7,22,4
34.9294466897108,32.8851933823236,31.358656386035,19.3601958854628,21.919704126109,11.5816518447112,12.0739179989957,3.48248477735377,18.5,157.05,52.3,8.1,6.8,25.8,2.9,22.9,23,4
32.7429040631208,32.9648969986757,33.1327938638187,23.6758235141089,22.117204181845,14.1500225519112,14.8920981265782,3.30083612452394,20.8,141.47,71.6,7.5,5.7,24.4,3,21.4,24,4
24.0700081531995,23.019866397324,20.0061157503628,16.9441413271134,14.8995585754324,6.76837369242084,8.75462703640207,5.69608350777555,10,149.44,37.9,8.4,6.8,17.3,2.2,15.1,25,4
31.1874641606911,32.504156936565,23.7652961088805,14.563299548306,14.7068731994741,5.82487415943526,12.5100117473159,4.71917532702208,10,147.74,30.5,8.4,7.3,17.5,2.5,15,26,4
35.072218628448,28.408604364674,29.5882000603809,17.1823977141805,23.5334411784419,10.1195561097029,13.3413806837318,3.69516447844016,10.4,152.31,49.5,8.2,6.7,20.5,2.5,18,27,4
64.117144812756,48.6158201069351,61.5316146092779,47.5514216341301,50.3736103369034,25.6148794898362,27.5064678532647,7.22257278596684,26,138.96,78.7,8.1,5.7,47.9,10.4,37.5,28,4
38.9496141885027,40.9037670568777,37.7427845444707,21.6946262739481,26.8216053231071,12.1189696670774,12.6554343861039,4.18498037008351,10.5,153.62,54,7.7,6.3,27.4,3.3,24.1,29,4
42.4634703270176,36.6844325378766,35.8617072899364,29.8208445716869,28.5524370715781,9.49751480760881,14.5056223133889,1.41975507619182,9.7,153.01,40.6,7.9,6.7,28,4.5,23.5,30,4
38.3370503151682,36.5305734160773,42.5475626595162,34.9013291000366,33.1842019802512,19.7905855026869,26.3032946838024,18.6829143740406,47.1,141.47,66.5,7.3,6,36.5,8.7,27.8,31,4
32.3593914496744,24.396519395625,32.1405612712066,33.8061184174096,30.5004254166538,20.3619429608938,24.4932831959663,12.6950679932617,75.4,141.47,85.8,7.5,6.8,30.7,9.2,21.5,32,4
26.8781848264902,20.7902491163505,21.7662955741151,19.090605302937,18.0299814360705,9.63977376867946,10.0554698621676,6.12743735360973,27.9,143.93,54.6,8.5,7.5,18.6,3.4,15.2,1,5
26.9047740425195,30.3490971147456,32.0095260352737,19.3647988318198,22.562460328154,13.1402905153758,10.5749912379009,0.453249096692865,10.7,147.29,48.7,8.2,7.1,20.9,3.3,17.6,2,5
55.229818838968,39.4796010763849,46.6183801645238,35.3701570632321,36.6039091578054,24.205810549397,23.5424255508619,3.70684705541346,22.6,143.93,74.5,8,6.8,39.3,11,28.3,3,5
55.1831496678891,54.2390403416096,61.5873638813701,43.9726217956798,43.6599647072769,23.2986807694339,20.8906157708983,2.16629298702157,10.2,145.81,56.9,8,6.6,46.1,8.3,37.8,4,5
33.7593500807838,32.7054178485258,33.4271060768674,20.169982749366,24.3680582500587,9.3221918310003,13.5377571881107,0.16753903205381,3.8,148.72,32.3,7.8,6.6,25.4,4.2,21.2,5,5
49.7287022227839,33.033274605603,42.1052836870636,31.732069414336,31.6940962507415,14.3064921521343,19.8845058738053,3.04062575723745,19.4,145.55,66.9,8.3,7.2,32.6,5.1,27.5,6,5
32.3089995522509,29.7758065682208,30.250353309037,16.9001194058087,19.5105458201394,9.43938302961237,10.2138271334593,3.58857735735657,9.6,148.05,43.4,7.5,6,20.7,2.1,18.6,7,5
27.0421196707624,22.0319146172832,21.1549704792688,17.8777894698908,14.2061295015586,7.08254634454338,4.67889036800133,0.172493310631814,10.5,149.27,33.4,8.4,7.3,14.6,2.5,12.1,8,5
38.5732103720174,26.4161829596574,32.8003738719555,29.4282931976081,26.7321514887885,9.49971297842293,12.2641868321421,3.2676592438902,19.6,155.36,69.1,8.1,6.5,27.2,3.2,24,9,5
36.273899087096,33.7711573558244,34.8284099796445,32.591152442453,27.7602646469374,20.549645282494,13.8706074539178,0.199660234872178,13.3,143.93,46.5,8.2,6.3,28.2,4.3,23.9,10,5
