departamento,fecha,temperatura_media
Boyaca,2022-01-09,15.993431293645449
Caldas,2022-01-09,17.552310356781994
Caqueta,2022-01-09,27.469906580485567
Casanare,2022-01-09,27.841888130438445
Cauca,2022-01-09,17.68292200632533
Cesar,2022-01-09,26.634436763973767
Choco,2022-01-09,24.939661104515213
Cordoba,2022-01-09,27.346223854401217
Cundinamarca,2022-01-09,18.024931379997007
Guainia,2022-01-09,27.198442676293645
Guajira,2022-01-09,25.45130319213548
Guaviare,2022-01-09,27.863876504671083
Huila,2022-01-09,19.62919020195661
Magdalena,2022-01-09,28.384571632111395
Meta,2022-01-09,27.94409758915592
Narino,2022-01-09,18.63781356698604
Norte De Santander,2022-01-09,19.35176865652298
Putumayo,2022-01-09,26.172063427052446
Quindio,2022-01-09,16.171238435789256
Risaralda,2022-01-09,17.519465247808032
Santander,2022-01-09,21.056501335188297
Sucre,2022-01-09,27.97045682768997
Tolima,2022-01-09,20.98211073084577
Valle Del Cauca,2022-01-09,17.42051196859375
Vaupes,2022-01-09,27.03981971957802
Vichada,2022-01-09,28.9546942666498
Amazonas,2022-01-10,27.197761226775928
Antioquia,2022-01-10,20.61328269577823
Arauca,2022-01-10,27.114629774397176
Atlantico,2022-01-10,28.31261768127472
Bolivar,2022-01-10,26.455136927681743
Boyaca,2022-01-10,16.344554132402102
Caldas,2022-01-10,17.744745365300968
Caqueta,2022-01-10,27.208303976990106
Casanare,2022-01-10,27.54462594104257
Cauca,2022-01-10,17.10728506583611
Cesar,2022-01-10,26.26449728420237
Choco,2022-01-10,24.733404361212784
Cordoba,2022-01-10,27.19845286560986
Cundinamarca,2022-01-10,17.95124534287364
Guainia,2022-01-10,27.277724623456407
Guajira,2022-01-10,25.667601454513665
Guaviare,2022-01-10,27.45136245234417
Huila,2022-01-10,19.227378610274137
Magdalena,2022-01-10,27.99683511867845
Meta,2022-01-10,27.59444907818764
Narino,2022-01-10,18.16305394948289
Norte De Santander,2022-01-10,19.48395972121756
Putumayo,2022-01-10,26.04878630311289
Quindio,2022-01-10,16.75405392996672
Risaralda,2022-01-10,17.605240692076045
Santander,2022-01-10,20.80076376038328
Sucre,2022-01-10,27.92849590232981
Tolima,2022-01-10,20.738890885223448
Valle Del Cauca,2022-01-10,17.619579747703643
Vaupes,2022-01-10,26.799901664718927
Vichada,2022-01-10,28.775478930301617
Amazonas,2022-01-11,27.45926771534806
Antioquia,2022-01-11,20.63529998477931
Arauca,2022-01-11,27.16869035458957
Atlantico,2022-01-11,28.29363396130832
Bolivar,2022-01-11,26.339144938945143
Boyaca,2022-01-11,16.379647026073922
Caldas,2022-01-11,17.366699185539566
Caqueta,2022-01-11,27.20268131845883
Casanare,2022-01-11,27.65441671700308
Cauca,2022-01-11,17.711846589915172
Cesar,2022-01-11,26.42657043881353
Choco,2022-01-11,24.290920862253767
Cordoba,2022-01-11,26.40103060161818
Cundinamarca,2022-01-11,18.05232931149837
Guainia,2022-01-11,27.198689761806595
Guajira,2022-01-11,25.625081437696668
Guaviare,2022-01-11,27.890777864993623
Huila,2022-01-11,19.22810376827429
Magdalena,2022-01-11,27.650912751834923
Meta,2022-01-11,27.766259957854235
Narino,2022-01-11,18.57626496449193
Norte De Santander,2022-01-11,19.84947834222341
Putumayo,2022-01-11,26.16710296899852
Quindio,2022-01-11,16.751144019712715
Risaralda,2022-01-11,17.472384705934033
Santander,2022-01-11,21.109594630665285
Sucre,2022-01-11,27.452152334201948
Tolima,2022-01-11,20.667670564563423
Valle Del Cauca,2022-01-11,18.39258458088724
