departamento,fecha,precipitacion_media
Choco,2022-09-14,17.04848330857986
Cordoba,2022-09-14,8.07516147901891
Cundinamarca,2022-09-14,8.380744134464786
Guainia,2022-09-14,0.9247531708053864
Guajira,2022-09-14,4.173169799425764
Guaviare,2022-09-14,21.35305276780621
Huila,2022-09-14,0.8612142635071562
Magdalena,2022-09-14,5.030252163940355
Meta,2022-09-14,14.038801395041569
Narino,2022-09-14,3.78932914273326
Norte De Santander,2022-09-14,9.423337533334042
Putumayo,2022-09-14,40.90793086798871
Quindio,2022-09-14,16.9520784621715
Risaralda,2022-09-14,15.532469141951555
Santander,2022-09-14,7.97557319890814
Sucre,2022-09-14,8.438944120802548
Tolima,2022-09-14,2.529937635104028
Valle Del Cauca,2022-09-14,8.59889658703927
Vaupes,2022-09-14,8.852180696911809
Vichada,2022-09-14,5.0981236883090535
Amazonas,2022-09-15,10.844648129551487
Antioquia,2022-09-15,7.055420333841178
Arauca,2022-09-15,1.1038176992258282
Atlantico,2022-09-15,6.265034787327793
Bogotá,2022-09-15,9.257502991880052
Bolivar,2022-09-15,3.6074566655153366
Boyaca,2022-09-15,3.626473533982648
Caldas,2022-09-15,11.429633305774836
Caqueta,2022-09-15,4.653415574792049
Casanare,2022-09-15,1.0732628154145631
Cauca,2022-09-15,6.309169303878947
Cesar,2022-09-15,4.768087687356816
Choco,2022-09-15,5.263765403096878
Cordoba,2022-09-15,1.5806593762550718
Cundinamarca,2022-09-15,9.257502991880052
Guainia,2022-09-15,7.845772120214757
Guajira,2022-09-15,2.551215102742803
Guaviare,2022-09-15,19.816855632610658
Huila,2022-09-15,7.309093527504066
Magdalena,2022-09-15,2.169055386903348
Meta,2022-09-15,14.095615383714158
Narino,2022-09-15,3.021599876679908
Norte De Santander,2022-09-15,6.984142395884618
Putumayo,2022-09-15,12.829322695758393
Quindio,2022-09-15,4.919478739570528
Risaralda,2022-09-15,0.4390841833146473
Santander,2022-09-15,5.048080017480074
Sucre,2022-09-15,2.9244640358132634
Tolima,2022-09-15,31.32802117058882
Valle Del Cauca,2022-09-15,1.815730470891284
Vaupes,2022-09-15,22.173016518859416
Vichada,2022-09-15,3.899428357678055
Amazonas,2022-09-16,10.342610758576834
Antioquia,2022-09-16,14.904618676256916
Arauca,2022-09-16,14.082900651011524
Atlantico,2022-09-16,7.472591761851345
Bogotá,2022-09-16,16.67611660305381
Bolivar,2022-09-16,13.689072502085866
Boyaca,2022-09-16,20.23319732791608
Caldas,2022-09-16,19.65659273888599
Caqueta,2022-09-16,24.42308515212392
Casanare,2022-09-16,24.02003006255399
Cauca,2022-09-16,19.464815820922023
Cesar,2022-09-16,14.523744450894352
Choco,2022-09-16,30.205942777487955
Cordoba,2022-09-16,10.420896433765208
Cundinamarca,2022-09-16,16.67611660305381
Guainia,2022-09-16,14.00916732348312
Guajira,2022-09-16,0.97381397180475
Guaviare,2022-09-16,30.04799226336561
Huila,2022-09-16,17.977437345951703
Magdalena,2022-09-16,14.572433234982958
Meta,2022-09-16,37.703425462364855
Narino,2022-09-16,30.0116060200733
Norte De Santander,2022-09-16,14.088500584952408
Putumayo,2022-09-16,36.82272948679807
Quindio,2022-09-16,18.314072454214884
Risaralda,2022-09-16,15.836165684005003
Santander,2022-09-16,16.1470187338565
Sucre,2022-09-16,7.680816645269028
Tolima,2022-09-16,20.75280472458105
Valle Del Cauca,2022-09-16,19.06629340619472
Vaupes,2022-09-16,0.7937553691939534
Vichada,2022-09-16,19.578226339912035
Amazonas,2022-09-17,0.4492983009112617
Antioquia,2022-09-17,14.165052341547298
Arauca,2022-09-17,0.0
Atlantico,2022-09-17,17.28322978356105
Bogotá,2022-09-17,2.3801550576539707
Bolivar,2022-09-17,16.617066962958567
Boyaca,2022-09-17,2.5471261613304543
Caldas,2022-09-17,5.729084016861814
Caqueta,2022-09-17,0.2012635691146758
Casanare,2022-09-17,0.0
Cauca,2022-09-17,1.0784241668499752
Cesar,2022-09-17,15.469421499860667
Choco,2022-09-17,17.13315306753853
Cordoba,2022-09-17,9.985270861364656
Cundinamarca,2022-09-17,2.3801550576539707
Guainia,2022-09-17,16.260252539775163
Guajira,2022-09-17,3.5626000714269006
Guaviare,2022-09-17,0.0983922272950967
Huila,2022-09-17,0.035696839983495
Magdalena,2022-09-17,20.09664546149012
Meta,2022-09-17,0.0501561083992581
Narino,2022-09-17,0.4822976302650346
Norte De Santander,2022-09-17,4.785916146413688
Putumayo,2022-09-17,0.3892469576627277
Quindio,2022-09-17,2.044829223631584
Risaralda,2022-09-17,4.362255659864863
Santander,2022-09-17,10.013715259512397
Sucre,2022-09-17,10.951386162238574
Tolima,2022-09-17,0.6161185929407816
Valle Del Cauca,2022-09-17,1.8701044353124607
Vaupes,2022-09-17,3.3182912115246603
Vichada,2022-09-17,2.374982857863269
Amazonas,2022-09-18,2.479534645083307
Antioquia,2022-09-18,9.564767854253764
Arauca,2022-09-18,0.3252464524511126
Atlantico,2022-09-18,16.934969292908573
Bogotá,2022-09-18,0.0247018848184166
Bolivar,2022-09-18,13.165174028115857
Boyaca,2022-09-18,1.0786126985517226
Caldas,2022-09-18,9.46008179755782
Caqueta,2022-09-18,0.04445141760145
Casanare,2022-09-18,0.4263844823811983
Cauca,2022-09-18,0.1886512991212246
Cesar,2022-09-18,7.975463645342711
Choco,2022-09-18,24.67542526748337
Cordoba,2022-09-18,7.432759734392508
Cundinamarca,2022-09-18,0.0247018848184166
Guainia,2022-09-18,4.93246135541736
Guajira,2022-09-18,4.981719361927902
Guaviare,2022-09-18,0.4505372637820788
Huila,2022-09-18,0.0883286286215366
Magdalena,2022-09-18,10.09214813385068
Meta,2022-09-18,1.2445540319064052
Narino,2022-09-18,4.294975089989435
Norte De Santander,2022-09-18,9.87386622784496
Putumayo,2022-09-18,0.0
Quindio,2022-09-18,0.0
Risaralda,2022-09-18,9.012814024094189
Santander,2022-09-18,5.112525098638332
Sucre,2022-09-18,9.208579401864055
Tolima,2022-09-18,0.1506964989427074
Valle Del Cauca,2022-09-18,0.9619933884893044
Vaupes,2022-09-18,2.858310415550352
Vichada,2022-09-18,3.6210446282864552
Amazonas,2022-09-19,3.1246154807314817
Antioquia,2022-09-19,16.276387829167348
Arauca,2022-09-19,8.193091480794147
Atlantico,2022-09-19,12.339233116660232
Bogotá,2022-09-19,2.776107001194516
Bolivar,2022-09-19,19.701860611996977
Boyaca,2022-09-19,5.565962765446371
Caldas,2022-09-19,12.74291910966378
Caqueta,2022-09-19,4.552252043820798
Casanare,2022-09-19,12.350407022367834
Cauca,2022-09-19,1.2626812195063095
Cesar,2022-09-19,22.33676187328486
Choco,2022-09-19,12.780327726351354
Cordoba,2022-09-19,20.019680587926764
Cundinamarca,2022-09-19,2.776107001194516
Guainia,2022-09-19,7.389618658391094
Guajira,2022-09-19,9.600110318165118
Guaviare,2022-09-19,16.320538981455623
Huila,2022-09-19,3.497711807495585
Magdalena,2022-09-19,25.49089663576381
Meta,2022-09-19,12.969031585796932
Narino,2022-09-19,3.983798341298651
Norte De Santander,2022-09-19,10.940264581503332
Putumayo,2022-09-19,2.0982226023332804
Quindio,2022-09-19,0.0
Risaralda,2022-09-19,6.30169728132558
Santander,2022-09-19,12.157130600873227
Sucre,2022-09-19,12.818311286275764
Tolima,2022-09-19,2.12818875146465
Valle Del Cauca,2022-09-19,2.73146955233341
Vaupes,2022-09-19,2.372901849112436
Vichada,2022-09-19,6.488011969984884
Amazonas,2022-09-20,3.06118906844855
Antioquia,2022-09-20,1.9530713872528955
Arauca,2022-09-20,1.060938778405638
Atlantico,2022-09-20,1.2815507241126325
Bogotá,2022-09-20,9.28037000753819
Bolivar,2022-09-20,4.191576106463502
Boyaca,2022-09-20,3.658248878649248
Caldas,2022-09-20,5.352298430912171
Caqueta,2022-09-20,5.0190712674701095
Casanare,2022-09-20,0.5570615315209402
Cauca,2022-09-20,19.367822391544745
Cesar,2022-09-20,12.77411552056082
Choco,2022-09-20,4.079796508775534
Cordoba,2022-09-20,1.7440416227585522
Cundinamarca,2022-09-20,9.28037000753819
Guainia,2022-09-20,0.510816427986754
Guajira,2022-09-20,2.2880093366566503
Guaviare,2022-09-20,5.631519245233191
Huila,2022-09-20,13.154512803124767
Magdalena,2022-09-20,5.861354970273335
Meta,2022-09-20,4.134881488252494
Narino,2022-09-20,6.42239717700586
Norte De Santander,2022-09-20,5.903770592953283
Putumayo,2022-09-20,8.093289575464398
Quindio,2022-09-20,12.03843938865583
Risaralda,2022-09-20,12.753475557983249
Santander,2022-09-20,1.195588288469725
Sucre,2022-09-20,3.4932914526259315
Tolima,2022-09-20,15.63384108998656
Valle Del Cauca,2022-09-20,20.666234815099152
Vaupes,2022-09-20,9.541209197025523
Vichada,2022-09-20,4.050101252931782
Amazonas,2022-09-21,1.0384342357412475
Antioquia,2022-09-21,3.6121300718356513
Arauca,2022-09-21,11.82452682604918
Atlantico,2022-09-21,4.002644300786358
Bogotá,2022-09-21,9.82104203130046
Bolivar,2022-09-21,2.426452621265574
Boyaca,2022-09-21,10.141764170005134
Caldas,2022-09-21,2.9296623121467933
Caqueta,2022-09-21,4.999421670663216
Casanare,2022-09-21,15.76849250014006
Cauca,2022-09-21,2.759184810464506
Cesar,2022-09-21,8.716229721862275
Choco,2022-09-21,5.688139556805866
Cordoba,2022-09-21,6.831993461788592
Cundinamarca,2022-09-21,9.82104203130046
Guainia,2022-09-21,2.429116062696699
Guajira,2022-09-21,1.8980283046614628
Guaviare,2022-09-21,3.931548493062064
Huila,2022-09-21,11.897692473610118
Magdalena,2022-09-21,3.5921941457979707
Meta,2022-09-21,23.98245014935685
Narino,2022-09-21,10.728898555912927
Norte De Santander,2022-09-21,8.112429413988059
Putumayo,2022-09-21,1.1389675734279618
Quindio,2022-09-21,1.530202238379866
Risaralda,2022-09-21,1.231226616622742
Santander,2022-09-21,4.637843673303534
Sucre,2022-09-21,2.0848895143617203
Tolima,2022-09-21,8.676323614973706
Valle Del Cauca,2022-09-21,1.2186423209441692
Vaupes,2022-09-21,9.172059603258456
Vichada,2022-09-21,9.17613576742306
Amazonas,2022-09-22,0.2700812299986351
Antioquia,2022-09-22,14.777446622958914
Arauca,2022-09-22,21.54266598082665
Atlantico,2022-09-22,10.505019882906566
Bogotá,2022-09-22,6.508460426147704
Bolivar,2022-09-22,9.235468489715974
Boyaca,2022-09-22,9.76202585730266
Caldas,2022-09-22,13.996218394607306
Caqueta,2022-09-22,0.1188104389786369
Casanare,2022-09-22,5.362420896920353
Cauca,2022-09-22,0.8029573555875761
Cesar,2022-09-22,17.429315191048968
Choco,2022-09-22,11.845806878979117
Cordoba,2022-09-22,7.107060554905585
Cundinamarca,2022-09-22,6.508460426147704
Guainia,2022-09-22,2.013761168507892
Guajira,2022-09-22,6.20190376753146
Guaviare,2022-09-22,1.3580615964242049
Huila,2022-09-22,1.0491566193350377
Magdalena,2022-09-22,13.33460767899374
Meta,2022-09-22,0.6752001591228936
Narino,2022-09-22,6.498744324625634
Norte De Santander,2022-09-22,9.063953782438864
Putumayo,2022-09-22,0.0233015660477329
Quindio,2022-09-22,9.010453712327475
Risaralda,2022-09-22,12.92459314708156
Santander,2022-09-22,15.019858949830054
Sucre,2022-09-22,6.5294919029506895
Tolima,2022-09-22,4.117037677364066
Valle Del Cauca,2022-09-22,4.362791613168246
Vaupes,2022-09-22,1.7450593194787911
Vichada,2022-09-22,2.965802985123651
Amazonas,2022-09-23,10.554723367192386
Antioquia,2022-09-23,3.649280561643888
Arauca,2022-09-23,4.1114406945110105
Atlantico,2022-09-23,4.267406172079604
Bogotá,2022-09-23,1.178989538589543
Bolivar,2022-09-23,1.1151410205989103
Boyaca,2022-09-23,3.143124307537894
Caldas,2022-09-23,0.3781771411454722
Caqueta,2022-09-23,0.1310512951557486
Casanare,2022-09-23,0.8943021496048331
Cauca,2022-09-23,2.7236704737123767
Cesar,2022-09-23,6.487672046722322
Choco,2022-09-23,7.742395407281256
Cordoba,2022-09-23,3.477336159352262
Cundinamarca,2022-09-23,1.178989538589543
Guainia,2022-09-23,7.548447438083052
Guajira,2022-09-23,11.164756866076154
Guaviare,2022-09-23,0.1480596783983774
Huila,2022-09-23,1.146923003603442
Magdalena,2022-09-23,4.98036978801563
Meta,2022-09-23,0.7866735893750995
Narino,2022-09-23,13.106626553826889
Norte De Santander,2022-09-23,3.846623989292472
Putumayo,2022-09-23,0.0
Quindio,2022-09-23,2.911907157054696
Risaralda,2022-09-23,2.3612223575793974
Santander,2022-09-23,3.3224656617275588
Sucre,2022-09-23,2.871167447259595
Tolima,2022-09-23,0.4721123372532529
Valle Del Cauca,2022-09-23,1.995868662490592
Vaupes,2022-09-23,6.878455186815196
Vichada,2022-09-23,3.6922258338765417
Amazonas,2022-09-24,4.244561639092723
Antioquia,2022-09-24,11.003932183076792
Arauca,2022-09-24,11.044900530630803
Atlantico,2022-09-24,9.587048774081811
Bogotá,2022-09-24,8.459754518053982
Bolivar,2022-09-24,7.45184363395056
Boyaca,2022-09-24,6.25636464085431
Caldas,2022-09-24,11.56183614449197
Caqueta,2022-09-24,35.894556594121774
Casanare,2022-09-24,13.052127151820844
Cauca,2022-09-24,12.914351784588629
Cesar,2022-09-24,5.058859932920067
Choco,2022-09-24,3.869010086341202
Cordoba,2022-09-24,2.753126508074806
Cundinamarca,2022-09-24,8.459754518053982
Guainia,2022-09-24,11.181405382758593
Guajira,2022-09-24,1.7746450719068745
Guaviare,2022-09-24,26.996412612597485
Huila,2022-09-24,15.308358574241083
Magdalena,2022-09-24,4.345511841835374
Meta,2022-09-24,37.07548983517433
Narino,2022-09-24,24.332928033454177
Norte De Santander,2022-09-24,5.516802596724628
Putumayo,2022-09-24,67.14508582083674
Quindio,2022-09-24,5.871844754452892
Risaralda,2022-09-24,7.458004717265571
Santander,2022-09-24,7.379773534504836
Sucre,2022-09-24,3.470005439312029
Tolima,2022-09-24,10.78900271450286
Valle Del Cauca,2022-09-24,11.313898516144528
Vaupes,2022-09-24,12.21710365096071
Vichada,2022-09-24,8.722525694357005
Amazonas,2022-09-25,1.2759841715545477
Antioquia,2022-09-25,20.797998125871523
Arauca,2022-09-25,4.239027936709888
Atlantico,2022-09-25,32.43685452693153
Bogotá,2022-09-25,7.702693364097261
Bolivar,2022-09-25,13.714438425888952
Boyaca,2022-09-25,8.540946564709948
Caldas,2022-09-25,11.63098050160135
Caqueta,2022-09-25,0.0068603763130996
Casanare,2022-09-25,4.649157535666348
Cauca,2022-09-25,2.492298907643924
Cesar,2022-09-25,15.716872340252356
Choco,2022-09-25,17.00442956339951
Cordoba,2022-09-25,17.62581660712342
Cundinamarca,2022-09-25,7.702693364097261
Guainia,2022-09-25,4.184228864412437
Guajira,2022-09-25,12.487866713845442
Guaviare,2022-09-25,0.0176801624380756
Huila,2022-09-25,0.3369400197863054
Magdalena,2022-09-25,16.707278646829074
Meta,2022-09-25,1.5533259182185957
Narino,2022-09-25,0.2447277859222917
Norte De Santander,2022-09-25,14.851918830240448
Putumayo,2022-09-25,0.0
Quindio,2022-09-25,7.867074148045264
Risaralda,2022-09-25,13.231886911066594
Santander,2022-09-25,13.869167329911235
Sucre,2022-09-25,15.228727326689048
Tolima,2022-09-25,9.04647543136256
Valle Del Cauca,2022-09-25,6.532807487020155
Vaupes,2022-09-25,1.2775870372261802
Vichada,2022-09-25,9.628447281284462
Amazonas,2022-09-26,0.3322225224697214
Antioquia,2022-09-26,5.793370791117712
Arauca,2022-09-26,21.089539156629066
Atlantico,2022-09-26,0.5268360772372381
Bogotá,2022-09-26,2.5358254323993736
Bolivar,2022-09-26,4.989967138582895
Boyaca,2022-09-26,5.015979756862867
Caldas,2022-09-26,4.093978594347076
Caqueta,2022-09-26,35.3252703888536
Casanare,2022-09-26,16.676162335796015
Cauca,2022-09-26,11.608574660225049
Cesar,2022-09-26,1.5132428847440786
Choco,2022-09-26,14.185114533307768
Cordoba,2022-09-26,5.776626726828693
Cundinamarca,2022-09-26,2.5358254323993736
Guainia,2022-09-26,4.408986566320654
Guajira,2022-09-26,4.962722890284121
Guaviare,2022-09-26,9.633043909290215
Huila,2022-09-26,7.938869493437613
Magdalena,2022-09-26,1.5239791233050204
Meta,2022-09-26,13.549846351756324
Narino,2022-09-26,4.726170747994381
Norte De Santander,2022-09-26,1.9559429064278449
Putumayo,2022-09-26,26.752132486767543
Quindio,2022-09-26,3.7531519651873486
Risaralda,2022-09-26,3.8516339498942473
Santander,2022-09-26,3.156473088197538
Sucre,2022-09-26,3.593353000028497
Tolima,2022-09-26,1.630335863400996
Valle Del Cauca,2022-09-26,5.424270968244419
Vaupes,2022-09-26,0.0644909056782318
Vichada,2022-09-26,10.12577275441384
Amazonas,2022-09-27,4.315614752835609
Antioquia,2022-09-27,4.120781821540239
Arauca,2022-09-27,10.03447473543486
Atlantico,2022-09-27,1.5804283859070172
Bogotá,2022-09-27,0.0652972921599817
Bolivar,2022-09-27,5.521861753610623
Boyaca,2022-09-27,1.148861146167707
Caldas,2022-09-27,0.4206140566313789
Caqueta,2022-09-27,5.324459645771806
Casanare,2022-09-27,11.62726557237657
Cauca,2022-09-27,4.074799294922369
Cesar,2022-09-27,1.7340521818524386
Choco,2022-09-27,11.269513476724075
Cordoba,2022-09-27,6.978575359561978
Cundinamarca,2022-09-27,0.0652972921599817
Guainia,2022-09-27,14.120558139014378
Guajira,2022-09-27,4.899866384372281
Guaviare,2022-09-27,7.5560448454289695
Huila,2022-09-27,2.043606728728823
Magdalena,2022-09-27,2.893469679160434
Meta,2022-09-27,3.748612126278854
Narino,2022-09-27,3.847757054897227
Norte De Santander,2022-09-27,1.6884530012254362
Putumayo,2022-09-27,1.4358758064781674
Quindio,2022-09-27,0.8583925874798459
Risaralda,2022-09-27,1.958178201857174
Santander,2022-09-27,3.760226822959945
Sucre,2022-09-27,6.147866042388829
Tolima,2022-09-27,0.0227249001209588
Valle Del Cauca,2022-09-27,2.772396381029148
Vaupes,2022-09-27,11.78029311543313
Vichada,2022-09-27,17.99441796033258
Amazonas,2022-09-28,0.3943507749663527
Antioquia,2022-09-28,5.712355759369883
Arauca,2022-09-28,31.005886055099943
Atlantico,2022-09-28,1.9246071695971416
Bogotá,2022-09-28,1.2986214208166416
Bolivar,2022-09-28,6.398630680490279
Boyaca,2022-09-28,7.678957501013582
Caldas,2022-09-28,2.1757000941774285
Caqueta,2022-09-28,3.4965169470744653
Casanare,2022-09-28,22.963230002835267
Cauca,2022-09-28,8.30053980325597
Cesar,2022-09-28,4.9160742957039245
Choco,2022-09-28,16.308532002621618
Cordoba,2022-09-28,4.80388009934526
Cundinamarca,2022-09-28,1.2986214208166416
Guainia,2022-09-28,16.188891853923334
Guajira,2022-09-28,9.197117422063773
Guaviare,2022-09-28,1.7720428226885512
Huila,2022-09-28,4.658088441188227
Magdalena,2022-09-28,4.911407429395305
Meta,2022-09-28,7.1385400917995865
Narino,2022-09-28,11.605550987416144
Norte De Santander,2022-09-28,6.9547151001063146
Putumayo,2022-09-28,1.233189784468468
Quindio,2022-09-28,2.342978317826611
Risaralda,2022-09-28,3.454591922409094
Santander,2022-09-28,7.15461195135453
Sucre,2022-09-28,3.9701731470870376
Tolima,2022-09-28,1.285802529235504
Valle Del Cauca,2022-09-28,4.041966209248662
Vaupes,2022-09-28,1.4761960553443365
Vichada,2022-09-28,21.45096554283101
Amazonas,2022-09-29,3.649955188803556
Antioquia,2022-09-29,7.745610704296442
Arauca,2022-09-29,9.146125377994478
Atlantico,2022-09-29,10.369390305198529
Bogotá,2022-09-29,3.9473579472789546
Bolivar,2022-09-29,9.666878680530848
Boyaca,2022-09-29,15.513742465492552
Caldas,2022-09-29,8.554645522254502
Caqueta,2022-09-29,7.057764635048827
Casanare,2022-09-29,10.396351847753772
Cauca,2022-09-29,10.364368820122188
Cesar,2022-09-29,8.202431034386802
Choco,2022-09-29,15.571461647682314
Cordoba,2022-09-29,5.518747934695934
Cundinamarca,2022-09-29,3.9473579472789546
Guainia,2022-09-29,0.161489265653444
Guajira,2022-09-29,12.039323031173437
Guaviare,2022-09-29,1.4794051072519463
Huila,2022-09-29,7.827862209548165
Magdalena,2022-09-29,8.997827577623818
Meta,2022-09-29,5.454919227252741
Narino,2022-09-29,12.641640255324011
Norte De Santander,2022-09-29,19.709276297143614
Putumayo,2022-09-29,1.9491193141247432
Quindio,2022-09-29,8.785362935396257
Risaralda,2022-09-29,7.840430743634177
Santander,2022-09-29,23.351613384659352
Sucre,2022-09-29,4.561627897385602
Tolima,2022-09-29,5.10590198747574
Valle Del Cauca,2022-09-29,4.633847184623823
Vaupes,2022-09-29,1.0081652616484948
Vichada,2022-09-29,1.8230805377346715
Amazonas,2022-09-30,4.425027474892082
Antioquia,2022-09-30,31.646071130296527
Arauca,2022-09-30,17.390642408607395
Atlantico,2022-09-30,9.26030962324577
Bogotá,2022-09-30,20.62244905934933
Bolivar,2022-09-30,27.57183906848273
Boyaca,2022-09-30,16.18584668114111
Caldas,2022-09-30,27.28208667536445
Caqueta,2022-09-30,7.379571243758948
Casanare,2022-09-30,12.160819608569192
Cauca,2022-09-30,17.451568504702866
Cesar,2022-09-30,22.84674240346265
Choco,2022-09-30,20.58383043500616
Cordoba,2022-09-30,7.677612555259675
Cundinamarca,2022-09-30,20.62244905934933
Guainia,2022-09-30,0.5246600768268933
Guajira,2022-09-30,11.689742080809562
Guaviare,2022-09-30,9.312764629274987
Huila,2022-09-30,9.642589397959204
Magdalena,2022-09-30,12.19628910270414
Meta,2022-09-30,20.828622727118468
Narino,2022-09-30,11.18609164927713
Norte De Santander,2022-09-30,38.30605811009083
Putumayo,2022-09-30,8.519927850442631
Quindio,2022-09-30,13.866740439093936
Risaralda,2022-09-30,13.18719853443158
Santander,2022-09-30,15.881568268437722
Sucre,2022-09-30,9.771082118118194
Tolima,2022-09-30,20.917591077994548
Valle Del Cauca,2022-09-30,9.23223403209364
Vaupes,2022-09-30,0.768434572623055
Vichada,2022-09-30,7.603485816346346
Amazonas,2022-10-01,2.911003468691308
Antioquia,2022-10-01,12.660233318112049
Arauca,2022-10-01,2.773474989940012
Atlantico,2022-10-01,5.051609888901486
Bogotá,2022-10-01,18.017585633505657
Bolivar,2022-10-01,18.91222095157459
Boyaca,2022-10-01,18.34516339300543
Caldas,2022-10-01,22.62308131922925
Caqueta,2022-10-01,18.816552166820408
Casanare,2022-10-01,11.932362819681355
Cauca,2022-10-01,16.218053807147296
Cesar,2022-10-01,33.05650616846268
Choco,2022-10-01,14.265694082693312
Cordoba,2022-10-01,4.380601120533576
Cundinamarca,2022-10-01,18.017585633505657
Guainia,2022-10-01,6.434360242692168
Guajira,2022-10-01,21.39352703124355
Guaviare,2022-10-01,16.548851217335965
Huila,2022-10-01,12.202163725643429
Magdalena,2022-10-01,16.668537226481558
Meta,2022-10-01,19.94526267411799
Narino,2022-10-01,23.925995645091746
Norte De Santander,2022-10-01,14.702482120511634
Putumayo,2022-10-01,25.686770033420856
Quindio,2022-10-01,19.70426300587937
Risaralda,2022-10-01,3.824750117135008
Santander,2022-10-01,30.79536449237033
Sucre,2022-10-01,8.258838961498476
Tolima,2022-10-01,24.766154923951767
Valle Del Cauca,2022-10-01,7.712803855778119
Vaupes,2022-10-01,13.84520847523676
Vichada,2022-10-01,12.114999300622404
Amazonas,2022-10-02,2.5002041848527976
Antioquia,2022-10-02,3.7228542864263
Arauca,2022-10-02,9.26494874307306
Atlantico,2022-10-02,0.6312891906197582
Bogotá,2022-10-02,0.5066892212895777
Bolivar,2022-10-02,4.27787391628583
Boyaca,2022-10-02,6.475164752144604
Caldas,2022-10-02,1.4821442686402293
Caqueta,2022-10-02,0.3300849581444148
Casanare,2022-10-02,17.870450064529116
Cauca,2022-10-02,1.775282491717214
Cesar,2022-10-02,2.4007725798726245
Choco,2022-10-02,2.47947292076027
Cordoba,2022-10-02,2.629980662825669
Cundinamarca,2022-10-02,0.5066892212895777
Guainia,2022-10-02,12.323403135413772
Guajira,2022-10-02,1.2700775134880111
Guaviare,2022-10-02,5.02900481627894
Huila,2022-10-02,1.0079307204227403
Magdalena,2022-10-02,3.0940622159630062
Meta,2022-10-02,2.296528678025072
Narino,2022-10-02,1.492850979414572
Norte De Santander,2022-10-02,11.271270341713928
Putumayo,2022-10-02,0.3584150831193916
Quindio,2022-10-02,6.661394797805194
Risaralda,2022-10-02,0.2295995475908827
Santander,2022-10-02,5.912823777928672
Sucre,2022-10-02,3.801308099171818
Tolima,2022-10-02,0.0755201587040817
Valle Del Cauca,2022-10-02,5.920892093119894
Vaupes,2022-10-02,1.6361447384880392
Vichada,2022-10-02,10.933061087103324
Amazonas,2022-10-03,0.7944516071101625
Antioquia,2022-10-03,0.824695690713083
Arauca,2022-10-03,1.343364571739074
Atlantico,2022-10-03,0.0
Bogotá,2022-10-03,0.3069450280314637
Bolivar,2022-10-03,0.105700407199941
Boyaca,2022-10-03,0.8919266585310262
Caldas,2022-10-03,0.0
Caqueta,2022-10-03,2.037261828166813
Casanare,2022-10-03,7.039578624772966
Cauca,2022-10-03,0.6239071827254481
Cesar,2022-10-03,0.8476551366010776
Choco,2022-10-03,3.970713140166346
Cordoba,2022-10-03,0.0482104422184378
Cundinamarca,2022-10-03,0.3069450280314637
Guainia,2022-10-03,0.6539243206344724
Guajira,2022-10-03,0.681972867208434
Guaviare,2022-10-03,1.6723132824530154
Huila,2022-10-03,0.3145123364416785
Magdalena,2022-10-03,0.2946304584709301
Meta,2022-10-03,3.21537542230106
Narino,2022-10-03,0.1597296496017659
Norte De Santander,2022-10-03,0.5854755669717342
Putumayo,2022-10-03,0.0430412100241353
Quindio,2022-10-03,0.0
Risaralda,2022-10-03,0.7847446698009597
Santander,2022-10-03,3.665222388490601
Sucre,2022-10-03,0.646999312340757
Tolima,2022-10-03,0.0
Valle Del Cauca,2022-10-03,0.5111245936170058
Vaupes,2022-10-03,0.3133927710737777
Vichada,2022-10-03,6.215514674139709
Amazonas,2022-10-04,1.858507596974674
Antioquia,2022-10-04,17.232527112560284
Arauca,2022-10-04,8.321808686655244
Atlantico,2022-10-04,1.4472696544135049
Bogotá,2022-10-04,3.746396065479319
Bolivar,2022-10-04,6.006792054753629
Boyaca,2022-10-04,6.801549655177666
Caldas,2022-10-04,11.11873991533816
Caqueta,2022-10-04,1.566991562476065
Casanare,2022-10-04,8.315070654026142
Cauca,2022-10-04,16.123748706353734
Cesar,2022-10-04,8.298813454130187
Choco,2022-10-04,52.6462309628745
Cordoba,2022-10-04,9.11650622634616
Cundinamarca,2022-10-04,3.746396065479319
Guainia,2022-10-04,2.798806069925919
Guajira,2022-10-04,0.4064210757413012
Guaviare,2022-10-04,2.950849965319442
Huila,2022-10-04,0.9067104103789712
Magdalena,2022-10-04,6.291845782896367
Meta,2022-10-04,3.219392761803084
Narino,2022-10-04,11.209724573535992
Norte De Santander,2022-10-04,0.9091053880385844
Putumayo,2022-10-04,1.6329539209632735
Quindio,2022-10-04,14.413754355844752
Risaralda,2022-10-04,21.54374543632892
Santander,2022-10-04,5.13606179046039
Sucre,2022-10-04,7.365500005900076
Tolima,2022-10-04,1.003192050388074
Valle Del Cauca,2022-10-04,19.204572304338043
Vaupes,2022-10-04,1.276082395393513
Vichada,2022-10-04,5.074712528080632
Amazonas,2022-10-05,1.7739006455650306
Antioquia,2022-10-05,24.945466478382528
Arauca,2022-10-05,3.0165084018721258
Atlantico,2022-10-05,40.84462757383433
Bogotá,2022-10-05,8.377739153947854
Bolivar,2022-10-05,43.2017133342583
Boyaca,2022-10-05,9.654293782553015
Caldas,2022-10-05,44.89743376964618
Caqueta,2022-10-05,1.0436875137238169
Casanare,2022-10-05,1.827330814846468
Cauca,2022-10-05,21.886714802879457
Cesar,2022-10-05,33.129776731387935
Choco,2022-10-05,17.44926282918614
