departamento,fecha,temperatura_media
Boyaca,2024-01-08,17.061983559511912
Caldas,2024-01-08,19.21387693361296
Caqueta,2024-01-08,26.035342496291705
Casanare,2024-01-08,28.98574258447364
Cauca,2024-01-08,19.3084799039619
Cesar,2024-01-08,27.380616704993376
Choco,2024-01-08,26.92775237584424
Cordoba,2024-01-08,29.510715203326413
Cundinamarca,2024-01-08,18.55149095612537
Guainia,2024-01-08,27.747791329132976
Guajira,2024-01-08,27.17520521943911
Guaviare,2024-01-08,27.150561171684284
Huila,2024-01-08,20.21688851939952
Magdalena,2024-01-08,29.35671575688093
Meta,2024-01-08,27.0551461374658
Narino,2024-01-08,20.236117901856108
Norte De Santander,2024-01-08,20.944920878779747
Putumayo,2024-01-08,25.175240829480508
Quindio,2024-01-08,18.99257045961778
Risaralda,2024-01-08,19.415975646262883
Santander,2024-01-08,22.658757035780543
Sucre,2024-01-08,29.457452148955213
Tolima,2024-01-08,22.467564074266487
Valle Del Cauca,2024-01-08,19.462453886682685
Vaupes,2024-01-08,26.63573750291152
Vichada,2024-01-08,29.479539826940496
Amazonas,2024-01-09,26.66444716560452
Antioquia,2024-01-09,23.28182365935629
Arauca,2024-01-09,29.13027677685045
Atlantico,2024-01-09,30.461588129112226
Bolivar,2024-01-09,27.92871262899939
Boyaca,2024-01-09,17.3648864027358
Caldas,2024-01-09,18.86681695599432
Caqueta,2024-01-09,25.67886878957941
Casanare,2024-01-09,29.181991032718063
Cauca,2024-01-09,18.97048368297267
Cesar,2024-01-09,27.386070148325203
Choco,2024-01-09,26.67884970977564
Cordoba,2024-01-09,29.840530076778712
Cundinamarca,2024-01-09,18.5534312502518
Guainia,2024-01-09,28.35080176861622
Guajira,2024-01-09,27.557270468138363
Guaviare,2024-01-09,26.61357665597154
Huila,2024-01-09,19.83883671439184
Magdalena,2024-01-09,29.207562692745896
Meta,2024-01-09,26.92085292971033
Narino,2024-01-09,19.97258290015489
Norte De Santander,2024-01-09,20.73914441922697
Putumayo,2024-01-09,25.10720984879923
Quindio,2024-01-09,18.51681868275259
Risaralda,2024-01-09,18.823924313913665
Santander,2024-01-09,22.71709000383004
Sucre,2024-01-09,29.26819633545611
Tolima,2024-01-09,22.486145165775685
Valle Del Cauca,2024-01-09,19.374209492728344
Vaupes,2024-01-09,27.01986161672622
Vichada,2024-01-09,29.583435377355983
Amazonas,2024-01-10,26.704894091808384
Antioquia,2024-01-10,23.0700787272622
Arauca,2024-01-10,29.93209613088592
Atlantico,2024-01-10,30.51563445130559
Bolivar,2024-01-10,28.09518089184044
Boyaca,2024-01-10,17.153248611610188
Caldas,2024-01-10,19.04632677665981
Caqueta,2024-01-10,26.146971198696264
Casanare,2024-01-10,29.88527624090025
Cauca,2024-01-10,18.780508105187742
Cesar,2024-01-10,27.478828897685524
Choco,2024-01-10,26.36743153055808
Cordoba,2024-01-10,29.908435901547723
Cundinamarca,2024-01-10,18.8437289830183
Guainia,2024-01-10,29.00518223812573
Guajira,2024-01-10,28.455043947492623
Guaviare,2024-01-10,27.036696929780906
Huila,2024-01-10,20.440275054393386
Magdalena,2024-01-10,29.536323794838182
Meta,2024-01-10,27.791498399120464
Narino,2024-01-10,19.87119510728573
Norte De Santander,2024-01-10,21.23922690338409
Putumayo,2024-01-10,25.610726155686443
Quindio,2024-01-10,18.33246955871585
Risaralda,2024-01-10,19.03542627848244
Santander,2024-01-10,22.427261981343765
Sucre,2024-01-10,29.73477134857507
Tolima,2024-01-10,22.744456355200537
Valle Del Cauca,2024-01-10,19.071797181962776
Vaupes,2024-01-10,27.092122851776946
Vichada,2024-01-10,30.343791139441343
Amazonas,2024-01-11,26.48284160447526
Antioquia,2024-01-11,23.241690553333388
Arauca,2024-01-11,29.939582067322632
Atlantico,2024-01-11,30.40145369023688
