departamento,fecha,temperatura_media
Narino,2023-01-05,18.42256313888836
Norte De Santander,2023-01-05,19.479533438496
Putumayo,2023-01-05,25.528599416198293
Quindio,2023-01-05,16.767773648627927
Risaralda,2023-01-05,17.384396409368968
Santander,2023-01-05,21.11391975295543
Sucre,2023-01-05,27.807241067941632
Tolima,2023-01-05,21.211806701391573
Valle Del Cauca,2023-01-05,18.59034668646396
Vaupes,2023-01-05,24.886129696621254
Vichada,2023-01-05,28.482897834719683
Amazonas,2023-01-06,25.40590970069653
Antioquia,2023-01-06,21.393772061005
Arauca,2023-01-06,27.537093164085988
Atlantico,2023-01-06,28.881533182783592
Bolivar,2023-01-06,26.961024146207265
Boyaca,2023-01-06,15.76603751674202
Caldas,2023-01-06,18.12299715327878
Caqueta,2023-01-06,27.157334370097946
Casanare,2023-01-06,28.277845038972128
Cauca,2023-01-06,17.300689636926656
Cesar,2023-01-06,26.613884248966063
Choco,2023-01-06,24.64109172627856
Cordoba,2023-01-06,27.547069491846184
Cundinamarca,2023-01-06,17.691977910373016
Guainia,2023-01-06,26.371134054656704
Guajira,2023-01-06,25.97773638138737
Guaviare,2023-01-06,27.652664285814645
Huila,2023-01-06,19.53613669393389
Magdalena,2023-01-06,27.95660828856244
Meta,2023-01-06,28.089027396226538
Narino,2023-01-06,18.35465331801556
Norte De Santander,2023-01-06,19.662943354750784
Putumayo,2023-01-06,26.299282933346223
Quindio,2023-01-06,16.890911664502955
Risaralda,2023-01-06,17.458819978173835
Santander,2023-01-06,21.21186243000273
Sucre,2023-01-06,28.3277466015072
Tolima,2023-01-06,21.23945576155918
Valle Del Cauca,2023-01-06,18.170188956418816
Vaupes,2023-01-06,25.02249048666771
Vichada,2023-01-06,29.431913897893423
Amazonas,2023-01-07,24.90712129797267
Antioquia,2023-01-07,21.019395174752187
Arauca,2023-01-07,26.865025414881856
Atlantico,2023-01-07,29.140330812310168
Bolivar,2023-01-07,26.605450059484262
Boyaca,2023-01-07,15.870131897929683
Caldas,2023-01-07,17.773191501298392
Caqueta,2023-01-07,25.082090379501885
Casanare,2023-01-07,27.445506173821865
Cauca,2023-01-07,17.429931434604033
Cesar,2023-01-07,26.542491432642773
Choco,2023-01-07,24.923691859458803
Cordoba,2023-01-07,27.14476795990901
Cundinamarca,2023-01-07,17.814949414600488
Guainia,2023-01-07,24.29397852078557
Guajira,2023-01-07,26.238073111316705
Guaviare,2023-01-07,25.420038538233044
Huila,2023-01-07,19.07370239266689
Magdalena,2023-01-07,27.996682382121744
Meta,2023-01-07,26.571912553847017
Narino,2023-01-07,18.15352668729156
Norte De Santander,2023-01-07,19.716411657191493
Putumayo,2023-01-07,23.820398437577552
Quindio,2023-01-07,16.588791831634357
Risaralda,2023-01-07,17.54984015254643
Santander,2023-01-07,20.59877074438748
Sucre,2023-01-07,28.280374262071508
Tolima,2023-01-07,20.5462999641307
Valle Del Cauca,2023-01-07,17.934385193224
Vaupes,2023-01-07,24.48581779556797
Vichada,2023-01-07,26.76280502649031
Amazonas,2023-01-08,24.86525678572693
Antioquia,2023-01-08,20.71586466318029
Arauca,2023-01-08,24.147269196963386
Atlantico,2023-01-08,28.931794658512736
Bolivar,2023-01-08,26.0597192427925
Boyaca,2023-01-08,15.272466569180477
Caldas,2023-01-08,17.157197813173923
Caqueta,2023-01-08,23.24333242840972
Casanare,2023-01-08,24.583227636254165
Cauca,2023-01-08,16.857143153704797
Cesar,2023-01-08,25.98908452225926
Choco,2023-01-08,24.69115335924465
Cordoba,2023-01-08,26.53049390533743
Cundinamarca,2023-01-08,16.931371981585364
Guainia,2023-01-08,24.38143476354281
Guajira,2023-01-08,25.92371557362716
Guaviare,2023-01-08,23.89061172091285
Huila,2023-01-08,18.10091202900632
Magdalena,2023-01-08,27.22717070851508
Meta,2023-01-08,24.352314029595806
Narino,2023-01-08,17.64023795705882
Norte De Santander,2023-01-08,19.27702287653871
Putumayo,2023-01-08,23.045101058785
Quindio,2023-01-08,17.06253115176158
Risaralda,2023-01-08,17.611914148923024
Santander,2023-01-08,20.04469995180206
Sucre,2023-01-08,27.26930871930625
Tolima,2023-01-08,19.43767497496509
Valle Del Cauca,2023-01-08,18.40223181026893
Vaupes,2023-01-08,23.750052367219
Vichada,2023-01-08,24.95927743073021
Amazonas,2023-01-09,24.65337778029132
Antioquia,2023-01-09,20.642608330634783
Arauca,2023-01-09,24.72581538791736
Atlantico,2023-01-09,28.77492617501912
Bolivar,2023-01-09,25.9015621188838
Boyaca,2023-01-09,15.36625299155134
Caldas,2023-01-09,17.05065493127646
Caqueta,2023-01-09,24.06524691889544
Casanare,2023-01-09,25.00448268941284
Cauca,2023-01-09,16.485616912883824
Cesar,2023-01-09,25.986909978324302
Choco,2023-01-09,23.86986226636009
Cordoba,2023-01-09,25.934075040122583
Cundinamarca,2023-01-09,16.836018456300113
Guainia,2023-01-09,25.272095520528737
Guajira,2023-01-09,25.942241718327143
Guaviare,2023-01-09,24.697732382442467
Huila,2023-01-09,18.348122737555187
Magdalena,2023-01-09,26.84382033188453
Meta,2023-01-09,25.014378482731665
Narino,2023-01-09,17.69732626477833
Norte De Santander,2023-01-09,19.79384264190189
Putumayo,2023-01-09,23.7885763325543
Quindio,2023-01-09,15.919486238171736
Risaralda,2023-01-09,16.41003247757351
Santander,2023-01-09,20.693215524335063
Sucre,2023-01-09,26.718977296570067
Tolima,2023-01-09,19.517496395160265
Valle Del Cauca,2023-01-09,17.05243323305252
Vaupes,2023-01-09,24.517650785089288
Vichada,2023-01-09,25.686949091281026
Amazonas,2023-01-10,25.58927538981109
Antioquia,2023-01-10,20.0156533263082
Arauca,2023-01-10,26.037782364618334
Atlantico,2023-01-10,27.67234936883004
Bolivar,2023-01-10,24.506441484946304
Boyaca,2023-01-10,15.244730621393806
Caldas,2023-01-10,16.972768043122294
Caqueta,2023-01-10,24.606105256703223
Casanare,2023-01-10,26.612658376670616
Cauca,2023-01-10,16.737739374477176
Cesar,2023-01-10,23.734339734670503
Choco,2023-01-10,23.6734196437639
Cordoba,2023-01-10,24.585481742813844
Cundinamarca,2023-01-10,16.868261890216004
Guainia,2023-01-10,25.07090132020194
Guajira,2023-01-10,26.09794534230012
Guaviare,2023-01-10,25.3683667500455
Huila,2023-01-10,17.656829444782623
Magdalena,2023-01-10,24.86630485192934
Meta,2023-01-10,25.79179603313109
Narino,2023-01-10,18.23669684268739
Norte De Santander,2023-01-10,18.94303049641659
Putumayo,2023-01-10,24.16367290545437
Quindio,2023-01-10,16.502877491725087
Risaralda,2023-01-10,16.559169488212607
Santander,2023-01-10,19.832920265406948
Sucre,2023-01-10,25.456218693055785
Tolima,2023-01-10,19.393183950971224
Valle Del Cauca,2023-01-10,17.537455240308535
Vaupes,2023-01-10,25.169422282492192
Vichada,2023-01-10,26.62923495956992
Amazonas,2023-01-11,25.494017769897976
Antioquia,2023-01-11,20.581940191087863
Arauca,2023-01-11,26.271578537132083
Atlantico,2023-01-11,26.94927555581403
Bolivar,2023-01-11,24.804647074814163
Boyaca,2023-01-11,15.232287136134405
Caldas,2023-01-11,17.472462814061416
Caqueta,2023-01-11,24.099436382816915
Casanare,2023-01-11,26.58131903920192
Cauca,2023-01-11,16.898355377793997
Cesar,2023-01-11,24.34267562631614
Choco,2023-01-11,24.205342143234
Cordoba,2023-01-11,25.56840322108304
Cundinamarca,2023-01-11,16.945415736403266
Guainia,2023-01-11,24.947601481183504
Guajira,2023-01-11,25.8447541145661
Guaviare,2023-01-11,24.26079730217719
Huila,2023-01-11,17.877713237221013
Magdalena,2023-01-11,25.48025295255616
Meta,2023-01-11,25.341943612057893
Narino,2023-01-11,18.015442427834213
Norte De Santander,2023-01-11,19.06483987699638
Putumayo,2023-01-11,23.66792143804959
Quindio,2023-01-11,16.130936011228446
Risaralda,2023-01-11,16.822714684473397
Santander,2023-01-11,20.0430880329536
Sucre,2023-01-11,25.81497428991077
Tolima,2023-01-11,19.28729843073705
Valle Del Cauca,2023-01-11,17.85462181212599
Vaupes,2023-01-11,25.08741763226185
Vichada,2023-01-11,26.77447236460477
Amazonas,2023-01-12,24.06311258146236
Antioquia,2023-01-12,20.852585999402265
Arauca,2023-01-12,26.09760807227913
Atlantico,2023-01-12,27.72544790290214
Bolivar,2023-01-12,25.29903589899325
Boyaca,2023-01-12,15.51196150415
Caldas,2023-01-12,17.694513749572767
Caqueta,2023-01-12,23.567727499945143
Casanare,2023-01-12,26.447611519006728
Cauca,2023-01-12,16.90356745718597
Cesar,2023-01-12,24.7492991734004
Choco,2023-01-12,24.143616939311134
Cordoba,2023-01-12,25.529779458179576
Cundinamarca,2023-01-12,17.13352497994171
Guainia,2023-01-12,25.11380317245132
Guajira,2023-01-12,25.829261075160225
Guaviare,2023-01-12,24.134511228800616
Huila,2023-01-12,17.746170539262334
Magdalena,2023-01-12,25.856322914340613
Meta,2023-01-12,24.96158851680593
Narino,2023-01-12,18.08948881085808
Norte De Santander,2023-01-12,19.72913685613356
Putumayo,2023-01-12,23.392791887254138
Quindio,2023-01-12,16.651662061199477
Risaralda,2023-01-12,17.27100044700031
Santander,2023-01-12,20.434081475210657
Sucre,2023-01-12,26.101102275409826
Tolima,2023-01-12,19.13025137287721
Valle Del Cauca,2023-01-12,17.759106589424256
Vaupes,2023-01-12,23.701326203341072
Vichada,2023-01-12,26.666378707665057
Amazonas,2023-01-13,25.18628171822526
Antioquia,2023-01-13,20.73277824253817
Arauca,2023-01-13,25.889956161495704
Atlantico,2023-01-13,28.215967174163744
Bolivar,2023-01-13,25.56426774116301
Boyaca,2023-01-13,15.85220755789942
Caldas,2023-01-13,17.999353957433176
Caqueta,2023-01-13,24.40448612841472
Casanare,2023-01-13,26.154322735529416
Cauca,2023-01-13,16.867628531498443
Cesar,2023-01-13,25.194874619008186
Choco,2023-01-13,24.020717906271976
Cordoba,2023-01-13,25.46669753232222
Cundinamarca,2023-01-13,17.402901075695784
Guainia,2023-01-13,25.08662209071593
Guajira,2023-01-13,26.33443852218536
Guaviare,2023-01-13,24.60739769949513
Huila,2023-01-13,18.323466075752098
Magdalena,2023-01-13,26.42883699765869
Meta,2023-01-13,25.456329446504583
Narino,2023-01-13,17.903734418502562
Norte De Santander,2023-01-13,20.16047807928756
Putumayo,2023-01-13,23.939772731666885
Quindio,2023-01-13,16.381544471436847
Risaralda,2023-01-13,17.462006932809295
Santander,2023-01-13,20.8169330504709
Sucre,2023-01-13,26.05446429911729
Tolima,2023-01-13,19.321710945224098
Valle Del Cauca,2023-01-13,17.42697061873088
Vaupes,2023-01-13,24.58516730444001
Vichada,2023-01-13,26.435755414147906
Amazonas,2023-01-14,25.86818846609125
Antioquia,2023-01-14,20.641173990716258
Arauca,2023-01-14,26.386937256698488
Atlantico,2023-01-14,27.905456200127723
Bolivar,2023-01-14,25.791784625126382
Boyaca,2023-01-14,15.885822409257171
Caldas,2023-01-14,17.232746274817504
Caqueta,2023-01-14,25.036049880473207
Casanare,2023-01-14,26.93162442310734
Cauca,2023-01-14,16.63427116809376
Cesar,2023-01-14,25.22655988184661
Choco,2023-01-14,24.01720027906661
Cordoba,2023-01-14,25.62799339750838
Cundinamarca,2023-01-14,17.571913316524398
Guainia,2023-01-14,25.614230486167447
Guajira,2023-01-14,26.59438978099377
Guaviare,2023-01-14,25.052890274632134
Huila,2023-01-14,18.331343691770385
Magdalena,2023-01-14,26.455130695958143
Meta,2023-01-14,26.34456707093116
Narino,2023-01-14,17.669594436324903
Norte De Santander,2023-01-14,19.793792744037468
Putumayo,2023-01-14,24.08545699718008
Quindio,2023-01-14,16.274438556535216
Risaralda,2023-01-14,17.1395182116455
Santander,2023-01-14,20.815735789348555
Sucre,2023-01-14,26.3708496639243
Tolima,2023-01-14,19.62402522595039
Valle Del Cauca,2023-01-14,17.19724605051369
Vaupes,2023-01-14,25.082444866712308
Vichada,2023-01-14,26.903393047814795
Amazonas,2023-01-15,25.13217490928613
Antioquia,2023-01-15,21.039698857593606
Arauca,2023-01-15,26.905076440956066
Atlantico,2023-01-15,27.601324369636423
Bolivar,2023-01-15,25.69965405184084
Boyaca,2023-01-15,15.87285895872432
Caldas,2023-01-15,18.08535677126994
Caqueta,2023-01-15,24.29915121271144
Casanare,2023-01-15,27.460330538325064
Cauca,2023-01-15,16.937800857920756
Cesar,2023-01-15,25.33192854007698
Choco,2023-01-15,24.42997744671227
Cordoba,2023-01-15,25.993668297307384
Cundinamarca,2023-01-15,17.40454579016193
Guainia,2023-01-15,26.09094811055993
Guajira,2023-01-15,26.154121465075978
Guaviare,2023-01-15,26.004237928255016
Huila,2023-01-15,18.163189369180987
Magdalena,2023-01-15,26.3177353371698
Meta,2023-01-15,26.38769825055051
Narino,2023-01-15,17.233811955916355
Norte De Santander,2023-01-15,19.8651215959354
Putumayo,2023-01-15,23.02484316659738
Quindio,2023-01-15,16.93907910712863
Risaralda,2023-01-15,17.876031436909006
Santander,2023-01-15,20.71498219194344
Sucre,2023-01-15,26.59476352776589
Tolima,2023-01-15,19.84852131059749
Valle Del Cauca,2023-01-15,18.133308975919345
Vaupes,2023-01-15,24.81192854899868
Vichada,2023-01-15,27.111561125439444
Amazonas,2023-01-16,24.908255007570503
Antioquia,2023-01-16,21.22474130034369
Arauca,2023-01-16,26.640899112412683
Atlantico,2023-01-16,28.05493152073973
Bolivar,2023-01-16,25.90095635374605
Boyaca,2023-01-16,16.07952883412506
Caldas,2023-01-16,18.04149982855124
Caqueta,2023-01-16,24.26652485372575
Casanare,2023-01-16,27.3668884983084
Cauca,2023-01-16,17.381939901815755
Cesar,2023-01-16,24.97977499918333
Choco,2023-01-16,24.65335124904233
Cordoba,2023-01-16,26.332309864846668
Cundinamarca,2023-01-16,17.4490014427931
Guainia,2023-01-16,25.22487755643857
Guajira,2023-01-16,25.717230314932923
Guaviare,2023-01-16,25.37585859080678
Huila,2023-01-16,18.940072223282883
Magdalena,2023-01-16,26.62006746974081
Meta,2023-01-16,26.23223348180111
Narino,2023-01-16,18.457916324734686
Norte De Santander,2023-01-16,19.731388740171145
Putumayo,2023-01-16,23.706580452243525
Quindio,2023-01-16,16.93861446180686
Risaralda,2023-01-16,17.843207923525338
Santander,2023-01-16,20.912538226293268
Sucre,2023-01-16,26.866340487752552
Tolima,2023-01-16,19.93907619958963
Valle Del Cauca,2023-01-16,18.23960872495511
Vaupes,2023-01-16,24.05326379227888
Vichada,2023-01-16,26.953323919861084
Amazonas,2023-01-17,24.359104063683496
Antioquia,2023-01-17,21.25727703202872
Arauca,2023-01-17,26.07638063871024
Atlantico,2023-01-17,28.44483589088744
Bolivar,2023-01-17,26.09234322029114
Boyaca,2023-01-17,15.708269288922278
Caldas,2023-01-17,17.541786283144116
Caqueta,2023-01-17,23.82249826401628
Casanare,2023-01-17,26.9609765290316
Cauca,2023-01-17,17.407974365978202
Cesar,2023-01-17,25.24312253423333
Choco,2023-01-17,24.94133047949436
Cordoba,2023-01-17,26.45515283396549
Cundinamarca,2023-01-17,17.507393750209154
Guainia,2023-01-17,23.985037429141368
Guajira,2023-01-17,26.074924165081665
Guaviare,2023-01-17,24.858909933923027
Huila,2023-01-17,18.80683254720025
Magdalena,2023-01-17,26.615866035635165
Meta,2023-01-17,26.16615520202873
Narino,2023-01-17,18.51626566944115
Norte De Santander,2023-01-17,20.065335080717617
Putumayo,2023-01-17,23.401371057155885
Quindio,2023-01-17,16.581347102039295
Risaralda,2023-01-17,17.268541909463178
Santander,2023-01-17,20.91502293202117
Sucre,2023-01-17,27.034956235347988
Tolima,2023-01-17,19.694938839338857
Valle Del Cauca,2023-01-17,18.109680061654128
Vaupes,2023-01-17,24.386884391769684
Vichada,2023-01-17,26.785290020169672
Amazonas,2023-01-18,25.22186718903306
Antioquia,2023-01-18,21.121569120495696
Arauca,2023-01-18,26.68654947005746
Atlantico,2023-01-18,28.4849939580358
Bolivar,2023-01-18,26.077526920575803
Boyaca,2023-01-18,15.59909008990955
Caldas,2023-01-18,17.489855314175493
Caqueta,2023-01-18,23.915591361199755
Casanare,2023-01-18,27.34272158328416
Cauca,2023-01-18,17.307291467824754
Cesar,2023-01-18,25.21097222991632
Choco,2023-01-18,24.378043331672853
Cordoba,2023-01-18,26.461229004456253
Cundinamarca,2023-01-18,17.382137117387874
Guainia,2023-01-18,25.118852020412223
Guajira,2023-01-18,26.19352734753032
Guaviare,2023-01-18,24.993502459991284
Huila,2023-01-18,18.71756493861598
Magdalena,2023-01-18,26.78457949352804
Meta,2023-01-18,26.22061612966053
Narino,2023-01-18,18.524746438111016
Norte De Santander,2023-01-18,19.495919109753743
Putumayo,2023-01-18,23.447239105155177
Quindio,2023-01-18,16.35198985645609
Risaralda,2023-01-18,16.935276054003168
Santander,2023-01-18,20.73135733189041
Sucre,2023-01-18,27.1495001068399
Tolima,2023-01-18,19.52057923486776
Valle Del Cauca,2023-01-18,17.716587965822015
Vaupes,2023-01-18,25.20999546481008
Vichada,2023-01-18,27.083208716428263
Amazonas,2023-01-19,24.089793336972875
Antioquia,2023-01-19,21.124885968045085
Arauca,2023-01-19,26.69614084314132
Atlantico,2023-01-19,28.81703991229858
Bolivar,2023-01-19,26.232974857079235
Boyaca,2023-01-19,15.43974328673779
Caldas,2023-01-19,17.60980563334238
Caqueta,2023-01-19,24.40144232593588
Casanare,2023-01-19,27.010235897804066
Cauca,2023-01-19,17.035554085033468
Cesar,2023-01-19,25.43981763982015
Choco,2023-01-19,24.525906469927108
Cordoba,2023-01-19,26.531652033099768
Cundinamarca,2023-01-19,17.476455760719546
Guainia,2023-01-19,25.90424728698524
Guajira,2023-01-19,26.23105578153693
Guaviare,2023-01-19,25.83964955685829
Huila,2023-01-19,18.049683318756355
Magdalena,2023-01-19,27.068625146150325
Meta,2023-01-19,26.291020343378417
Narino,2023-01-19,18.08197085321546
Norte De Santander,2023-01-19,19.73085167385655
Putumayo,2023-01-19,23.48317773479541
Quindio,2023-01-19,16.25528351805748
Risaralda,2023-01-19,17.197322019564748
Santander,2023-01-19,20.87024679502416
Sucre,2023-01-19,27.306064161408624
Tolima,2023-01-19,19.435582874951987
Valle Del Cauca,2023-01-19,17.69780476042375
Vaupes,2023-01-19,24.41636809342595
Vichada,2023-01-19,26.75127075977998
Amazonas,2023-01-20,24.323315361554247
Antioquia,2023-01-20,21.04245585060257
Arauca,2023-01-20,26.49909481974059
Atlantico,2023-01-20,28.627709387960337
Bolivar,2023-01-20,26.27299623037732
Boyaca,2023-01-20,15.355021708635402
Caldas,2023-01-20,17.817204513361354
Caqueta,2023-01-20,23.274734005620235
Casanare,2023-01-20,26.785538871288505
Cauca,2023-01-20,16.93038126683636
Cesar,2023-01-20,25.015143052778537
Choco,2023-01-20,24.93642154339792
Cordoba,2023-01-20,26.66919481068621
Cundinamarca,2023-01-20,17.25873148495087
Guainia,2023-01-20,25.03544395109996
Guajira,2023-01-20,25.61076627235732
Guaviare,2023-01-20,24.987261468476564
Huila,2023-01-20,18.062294631588745
Magdalena,2023-01-20,26.95993860540224
Meta,2023-01-20,25.760565906100823
Narino,2023-01-20,18.2392808473116
Norte De Santander,2023-01-20,19.133435665422624
Putumayo,2023-01-20,22.154932279551176
Quindio,2023-01-20,16.755608331132507
Risaralda,2023-01-20,17.481407095314697
Santander,2023-01-20,20.62113021840108
Sucre,2023-01-20,27.393417798017943
Tolima,2023-01-20,19.685257974776444
Valle Del Cauca,2023-01-20,17.902018970746873
Vaupes,2023-01-20,24.211471609047585
Vichada,2023-01-20,26.523064887879013
Amazonas,2023-01-21,24.5411722178516
Antioquia,2023-01-21,21.1359002314916
Arauca,2023-01-21,26.49648651255906
Atlantico,2023-01-21,28.601088087360505
Bolivar,2023-01-21,26.199354649208736
Boyaca,2023-01-21,15.619586856734587
Caldas,2023-01-21,17.324839719721652
Caqueta,2023-01-21,23.73668279910001
Casanare,2023-01-21,26.911841580869645
Cauca,2023-01-21,16.710279920047977
Cesar,2023-01-21,24.827492704016645
Choco,2023-01-21,24.699187331843323
Cordoba,2023-01-21,26.82934489379453
Cundinamarca,2023-01-21,17.42159108045972
Guainia,2023-01-21,25.398855628078955
Guajira,2023-01-21,25.816704939676523
Guaviare,2023-01-21,25.10171474769384
Huila,2023-01-21,18.14178028251404
Magdalena,2023-01-21,26.57426671435196
Meta,2023-01-21,25.679337250473164
Narino,2023-01-21,17.8167109487444
Norte De Santander,2023-01-21,18.86741142934567
Putumayo,2023-01-21,22.796296752059504
Quindio,2023-01-21,16.494262817670744
Risaralda,2023-01-21,16.819327306040062
Santander,2023-01-21,20.86144077184771
Sucre,2023-01-21,27.29302684345624
Tolima,2023-01-21,19.57786363385624
Valle Del Cauca,2023-01-21,17.878919206533237
Vaupes,2023-01-21,24.37803688817436
Vichada,2023-01-21,26.66824515478484
Amazonas,2023-01-22,24.903877064616555
Antioquia,2023-01-22,21.036419318470784
Arauca,2023-01-22,26.4109037908794
Atlantico,2023-01-22,29.22225823619408
Bolivar,2023-01-22,26.209738509627755
Boyaca,2023-01-22,15.666260045158053
Caldas,2023-01-22,17.268766236141502
Caqueta,2023-01-22,23.931618997603227
Casanare,2023-01-22,27.178199376399025
Cauca,2023-01-22,17.15569434176899
Cesar,2023-01-22,25.203057623340943
Choco,2023-01-22,24.499312502357554
Cordoba,2023-01-22,26.979737882716737
Cundinamarca,2023-01-22,17.297821785995573
Guainia,2023-01-22,25.571683346400683
Guajira,2023-01-22,25.92470730030169
Guaviare,2023-01-22,25.561129274762173
Huila,2023-01-22,18.31214136021305
Magdalena,2023-01-22,27.12753185979669
Meta,2023-01-22,26.176995842816844
Narino,2023-01-22,17.76417015771916
Norte De Santander,2023-01-22,18.850675902807417
Putumayo,2023-01-22,23.059976928760875
Quindio,2023-01-22,16.4953893849435
Risaralda,2023-01-22,16.761642002965505
Santander,2023-01-22,20.7247972713172
Sucre,2023-01-22,27.30140115518206
Tolima,2023-01-22,19.617386771445208
