departamento,fecha,ndvi_medio
Putumayo,2022-11-17,0.7864624956245463
Quindio,2022-11-17,0.6469655791087339
Risaralda,2022-11-17,0.6922759143969371
Santander,2022-11-17,0.6974508974132642
Sucre,2022-11-17,0.6558816464022219
Tolima,2022-11-17,0.6150717109865993
Valle Del Cauca,2022-11-17,0.6130373809773738
Vaupes,2022-11-17,0.7016528950101543
Vichada,2022-11-17,0.5945531215884717
Amazonas,2022-12-03,0.4485375820432108
Antioquia,2022-12-03,0.6927178917710187
Arauca,2022-12-03,0.6684165490199164
Atlantico,2022-12-03,0.7500204441423463
Bolivar,2022-12-03,0.7241065984989523
Boyaca,2022-12-03,0.6682021116824514
Caldas,2022-12-03,0.6747927543995484
Caqueta,2022-12-03,0.7455216669005879
Casanare,2022-12-03,0.6535940570599513
Cauca,2022-12-03,0.6197366678955958
Cesar,2022-12-03,0.7411449527928643
Choco,2022-12-03,0.5840798278361524
Cordoba,2022-12-03,0.7312834051720702
Cundinamarca,2022-12-03,0.6496292723212239
Guainia,2022-12-03,0.6959360372715523
Guajira,2022-12-03,0.673414326970075
Guaviare,2022-12-03,0.7894778042916931
Huila,2022-12-03,0.6674095312504401
Magdalena,2022-12-03,0.7338891037615998
Meta,2022-12-03,0.6980103738051388
Narino,2022-12-03,0.59094594785556
Norte De Santander,2022-12-03,0.6434141898685519
Putumayo,2022-12-03,0.7855428905444881
Quindio,2022-12-03,0.5970888406920825
Risaralda,2022-12-03,0.5874815331874436
Santander,2022-12-03,0.7237182216503535
Sucre,2022-12-03,0.6869099116116292
Tolima,2022-12-03,0.630677313672873
Valle Del Cauca,2022-12-03,0.5934374797611063
Vaupes,2022-12-03,0.6722543069842383
Vichada,2022-12-03,0.6082828576385697
Amazonas,2022-12-19,0.4736672401894214
Antioquia,2022-12-19,0.6748589597720968
Arauca,2022-12-19,0.63933348115407
Atlantico,2022-12-19,0.7103306207287513
Bolivar,2022-12-19,0.7163406851417269
Boyaca,2022-12-19,0.7408054564994581
Caldas,2022-12-19,0.67481418494639
Caqueta,2022-12-19,0.7205059050287359
Casanare,2022-12-19,0.6215057009873803
Cauca,2022-12-19,0.6774057153730999
Cesar,2022-12-19,0.6850348927978762
Choco,2022-12-19,0.5139622976797851
Cordoba,2022-12-19,0.6884797408731992
Cundinamarca,2022-12-19,0.7093760023565545
Guainia,2022-12-19,0.6622461976877269
Guajira,2022-12-19,0.6188114399095639
Guaviare,2022-12-19,0.7293206951044234
Huila,2022-12-19,0.7529869899983515
Magdalena,2022-12-19,0.6716454625825575
Meta,2022-12-19,0.6572679095439999
Narino,2022-12-19,0.6847229125542187
Norte De Santander,2022-12-19,0.7360870476360161
Putumayo,2022-12-19,0.7883855937105732
Quindio,2022-12-19,0.6083031436848716
Risaralda,2022-12-19,0.6299714769974036
Santander,2022-12-19,0.7257657389937211
Sucre,2022-12-19,0.6481392470473473
Tolima,2022-12-19,0.6729721855683773
Valle Del Cauca,2022-12-19,0.6356182944614929
Vaupes,2022-12-19,0.6962017342841342
Vichada,2022-12-19,0.5670556946208186
Amazonas,2023-01-01,0.4762566820538343
Antioquia,2023-01-01,0.6437485683597094
Arauca,2023-01-01,0.6056793963896967
Atlantico,2023-01-01,0.6788957413835581
Bolivar,2023-01-01,0.6544284613485352
Boyaca,2023-01-01,0.6080840941434656
Caldas,2023-01-01,0.6755952706120403
Caqueta,2023-01-01,0.6884893755895833
Casanare,2023-01-01,0.6043197924721164
Cauca,2023-01-01,0.5836042089072337
Cesar,2023-01-01,0.6425391062049266
Choco,2023-01-01,0.5856430275419912
Cordoba,2023-01-01,0.6514721122369537
Cundinamarca,2023-01-01,0.5896212358703713
Guainia,2023-01-01,0.6678490670602262
Guajira,2023-01-01,0.553741836443152
Guaviare,2023-01-01,0.6571498696327792
Huila,2023-01-01,0.5266259800125342
Magdalena,2023-01-01,0.6395025819616387
Meta,2023-01-01,0.6152619398023291
Narino,2023-01-01,0.5905855871683795
Norte De Santander,2023-01-01,0.5206364575717339
Putumayo,2023-01-01,0.6667081541228705
Quindio,2023-01-01,0.7079268916070024
Risaralda,2023-01-01,0.6658556483050142
Santander,2023-01-01,0.6653567282088975
Sucre,2023-01-01,0.6108542380340632
Tolima,2023-01-01,0.5591410702052485
Valle Del Cauca,2023-01-01,0.580621198697503
Vaupes,2023-01-01,0.7260839225540558
Vichada,2023-01-01,0.5549808099061423
Amazonas,2023-01-17,0.4837635681618658
Antioquia,2023-01-17,0.738263174425358
Arauca,2023-01-17,0.6145473402430308
Atlantico,2023-01-17,0.6309071868149029
Bolivar,2023-01-17,0.6878485045034956
Boyaca,2023-01-17,0.7039183648408405
Caldas,2023-01-17,0.7608111919362448
Caqueta,2023-01-17,0.723776776123496
Casanare,2023-01-17,0.5939800483391591
Cauca,2023-01-17,0.6979591103851603
Cesar,2023-01-17,0.6475786622382895
Choco,2023-01-17,0.625488755132442
Cordoba,2023-01-17,0.6761352175735257
Cundinamarca,2023-01-17,0.7196010039180757
Guainia,2023-01-17,0.6690621675004169
Guajira,2023-01-17,0.5164413452237467
Guaviare,2023-01-17,0.7346118641690826
Huila,2023-01-17,0.7441324365482118
Magdalena,2023-01-17,0.616149195655782
Meta,2023-01-17,0.6376026114601538
Narino,2023-01-17,0.6586079792689488
Norte De Santander,2023-01-17,0.6786041554881355
Putumayo,2023-01-17,0.7822584665390194
Quindio,2023-01-17,0.6835647166400369
Risaralda,2023-01-17,0.7462981806080801
Santander,2023-01-17,0.7397378519421749
Sucre,2023-01-17,0.6020657214085265
Tolima,2023-01-17,0.7266202740730358
Valle Del Cauca,2023-01-17,0.659947882862845
Vaupes,2023-01-17,0.7161547275448397
Vichada,2023-01-17,0.5382958462933572
Amazonas,2023-02-02,0.3909111664741726
Antioquia,2023-02-02,0.6434620096702883
Arauca,2023-02-02,0.5840409253124457
Atlantico,2023-02-02,0.5605318005597792
Bolivar,2023-02-02,0.6328230540357223
Boyaca,2023-02-02,0.6980679306318
Caldas,2023-02-02,0.726588870990179
Caqueta,2023-02-02,0.6417322342165592
Casanare,2023-02-02,0.558938094635753
Cauca,2023-02-02,0.7205526266027974
Cesar,2023-02-02,0.5954180429090404
Choco,2023-02-02,0.55662164197214
Cordoba,2023-02-02,0.5996692629868362
Cundinamarca,2023-02-02,0.7107085162315203
Guainia,2023-02-02,0.6693132928586036
Guajira,2023-02-02,0.4688803045811547
Guaviare,2023-02-02,0.7152473436694128
Huila,2023-02-02,0.7285085994610597
Magdalena,2023-02-02,0.5572259447822111
Meta,2023-02-02,0.6128859513443218
Narino,2023-02-02,0.6784640141260169
Norte De Santander,2023-02-02,0.6983987151395009
Putumayo,2023-02-02,0.6996011550943867
Quindio,2023-02-02,0.6745123703870328
Risaralda,2023-02-02,0.7122377752893195
Santander,2023-02-02,0.7245997964087779
Sucre,2023-02-02,0.538385423679395
Tolima,2023-02-02,0.6816185339699147
Valle Del Cauca,2023-02-02,0.6329794881882344
Vaupes,2023-02-02,0.6181497847319734
Vichada,2023-02-02,0.4920433649184893
Amazonas,2023-02-18,0.3514588269389503
Antioquia,2023-02-18,0.6820710391023592
Arauca,2023-02-18,0.5119443329197292
Atlantico,2023-02-18,0.5252709659259863
Bolivar,2023-02-18,0.6139775752569101
Boyaca,2023-02-18,0.6420881242385426
Caldas,2023-02-18,0.7042417033218835
Caqueta,2023-02-18,0.7324398164962351
Casanare,2023-02-18,0.4808255448539854
Cauca,2023-02-18,0.7037431587348999
Cesar,2023-02-18,0.540867195624094
Choco,2023-02-18,0.5917547246393076
Cordoba,2023-02-18,0.5941548880624831
Cundinamarca,2023-02-18,0.6348777034838328
Guainia,2023-02-18,0.6517393484246765
Guajira,2023-02-18,0.4475273826446631
Guaviare,2023-02-18,0.6723401334336594
Huila,2023-02-18,0.6794556340074619
Magdalena,2023-02-18,0.4922951601928479
Meta,2023-02-18,0.5699674193845495
Narino,2023-02-18,0.7061676928284779
Norte De Santander,2023-02-18,0.6189463360314882
Putumayo,2023-02-18,0.7941375491222658
Quindio,2023-02-18,0.5173827944784181
Risaralda,2023-02-18,0.6855303738010174
Santander,2023-02-18,0.7207676540569585
Sucre,2023-02-18,0.5014895607756504
Tolima,2023-02-18,0.6281962418516857
Valle Del Cauca,2023-02-18,0.6133457946145822
Vaupes,2023-02-18,0.671126855234556
Vichada,2023-02-18,0.4653538445458084
Amazonas,2023-03-06,0.4533362535390224
Antioquia,2023-03-06,0.5402411944345558
Arauca,2023-03-06,0.5177888253333347
Atlantico,2023-03-06,0.4777088585539024
Bolivar,2023-03-06,0.53060492131999
Boyaca,2023-03-06,0.6235862757667129
Caldas,2023-03-06,0.6806995198457346
Caqueta,2023-03-06,0.7460409933152697
Casanare,2023-03-06,0.5042765747486276
Cauca,2023-03-06,0.5596499755058675
Cesar,2023-03-06,0.6087615766529543
Choco,2023-03-06,0.5684546647340117
Cordoba,2023-03-06,0.4819125737590051
Cundinamarca,2023-03-06,0.5944154155390049
Guainia,2023-03-06,0.6395264101508591
Guajira,2023-03-06,0.4249478397338523
Guaviare,2023-03-06,0.7037776183873959
Huila,2023-03-06,0.484695528133186
Magdalena,2023-03-06,0.5025896178691838
Meta,2023-03-06,0.5997923233112022
Narino,2023-03-06,0.6102013346400267
Norte De Santander,2023-03-06,0.6486318885059166
Putumayo,2023-03-06,0.7831288952966168
Quindio,2023-03-06,0.5688489137685909
Risaralda,2023-03-06,0.6166034478010582
Santander,2023-03-06,0.5379394747080836
Sucre,2023-03-06,0.3934348334024941
Tolima,2023-03-06,0.5176369337026372
Valle Del Cauca,2023-03-06,0.5635383101219695
Vaupes,2023-03-06,0.7060966836768442
Vichada,2023-03-06,0.4791401931590078
Amazonas,2023-03-22,0.4007875003647153
Antioquia,2023-03-22,0.6415893638403829
Arauca,2023-03-22,0.4996588070397331
Atlantico,2023-03-22,0.4931382294470003
Bolivar,2023-03-22,0.6110327994387498
Boyaca,2023-03-22,0.5234276238721549
Caldas,2023-03-22,0.7679182739655723
Caqueta,2023-03-22,0.6846837504088463
Casanare,2023-03-22,0.4910952247172874
Cauca,2023-03-22,0.5705106965736119
Cesar,2023-03-22,0.6356527951164567
Choco,2023-03-22,0.5744363664131978
Cordoba,2023-03-22,0.5010689635756043
Cundinamarca,2023-03-22,0.5746289183534922
Guainia,2023-03-22,0.6236040263275064
Guajira,2023-03-22,0.4355900249267996
Guaviare,2023-03-22,0.7249180283325846
Huila,2023-03-22,0.5190173185943049
Magdalena,2023-03-22,0.5332043953525472
Meta,2023-03-22,0.6162036221441739
Narino,2023-03-22,0.6204903366815979
Norte De Santander,2023-03-22,0.4992602940924782
Putumayo,2023-03-22,0.4621697879988679
Quindio,2023-03-22,0.6008694216824152
Risaralda,2023-03-22,0.672418695737486
Santander,2023-03-22,0.7013221672222401
Sucre,2023-03-22,0.4560233538541915
Tolima,2023-03-22,0.6513846173874331
Valle Del Cauca,2023-03-22,0.6363026722696611
Vaupes,2023-03-22,0.6663082949614989
Vichada,2023-03-22,0.4659003216719504
Amazonas,2023-04-07,0.489991838252764
Antioquia,2023-04-07,0.5771335032278189
Arauca,2023-04-07,0.4967432630610101
Atlantico,2023-04-07,0.5205175574722912
Bolivar,2023-04-07,0.5845512330031059
Boyaca,2023-04-07,0.4819159994925351
Caldas,2023-04-07,0.7245856851971599
Caqueta,2023-04-07,0.6772600758117945
Casanare,2023-04-07,0.4421300242869841
Cauca,2023-04-07,0.6275880035071153
Cesar,2023-04-07,0.6435862206802773
Choco,2023-04-07,0.6121934382239301
Cordoba,2023-04-07,0.4519391976443246
Cundinamarca,2023-04-07,0.5684879948287513
Guainia,2023-04-07,0.613563464270858
Guajira,2023-04-07,0.4242255028059522
Guaviare,2023-04-07,0.7158473863662975
Huila,2023-04-07,0.5106619748140379
Magdalena,2023-04-07,0.5554875360877881
Meta,2023-04-07,0.6168288789634442
Narino,2023-04-07,0.6980463563735345
Norte De Santander,2023-04-07,0.5042766853572666
Putumayo,2023-04-07,0.7057148608375287
Quindio,2023-04-07,0.6336248725217528
Risaralda,2023-04-07,0.7555250772698215
Santander,2023-04-07,0.6254790294140642
Sucre,2023-04-07,0.441923924544754
Tolima,2023-04-07,0.5949032961684705
Valle Del Cauca,2023-04-07,0.6262772292225697
Vaupes,2023-04-07,0.6731000691031671
Vichada,2023-04-07,0.5001896898993611
Amazonas,2023-04-23,0.373522884215862
Antioquia,2023-04-23,0.687529977016638
Arauca,2023-04-23,0.6126976300416495
Atlantico,2023-04-23,0.5733648429310354
Bolivar,2023-04-23,0.6481720098268486
Boyaca,2023-04-23,0.7040061901200287
Caldas,2023-04-23,0.7665732132730935
Caqueta,2023-04-23,0.6470846813925586
Casanare,2023-04-23,0.6178658551492077
Cauca,2023-04-23,0.7165494803500625
Cesar,2023-04-23,0.7351737734673954
Choco,2023-04-23,0.6220936481954151
Cordoba,2023-04-23,0.4800999682029366
Cundinamarca,2023-04-23,0.7301244623062215
Guainia,2023-04-23,0.6204706341912204
Guajira,2023-04-23,0.4789039088361341
Guaviare,2023-04-23,0.7537095148334011
Huila,2023-04-23,0.6782636244733574
Magdalena,2023-04-23,0.6089833297731695
Meta,2023-04-23,0.6765806969353608
Narino,2023-04-23,0.7106371384514376
Norte De Santander,2023-04-23,0.7574265857936853
Putumayo,2023-04-23,0.6542281172195314
Quindio,2023-04-23,0.7389798076741975
Risaralda,2023-04-23,0.7695614810515948
Santander,2023-04-23,0.7631177013292562
Sucre,2023-04-23,0.5250413428700419
Tolima,2023-04-23,0.7336656264370888
Valle Del Cauca,2023-04-23,0.6660097780042283
Vaupes,2023-04-23,0.6857898359789032
Vichada,2023-04-23,0.5575485371932424
Amazonas,2023-05-09,0.4338895121412962
Antioquia,2023-05-09,0.5347934891250191
Arauca,2023-05-09,0.6207116976161021
Atlantico,2023-05-09,0.5772771018248752
Bolivar,2023-05-09,0.5703244115931531
Boyaca,2023-05-09,0.4334173429736537
Caldas,2023-05-09,0.6131907898998962
Caqueta,2023-05-09,0.5820947231115964
Casanare,2023-05-09,0.5395152354099734
Cauca,2023-05-09,0.6570667438648848
Cesar,2023-05-09,0.6708387226135099
Choco,2023-05-09,0.5880627586366767
Cordoba,2023-05-09,0.4766683164084861
Cundinamarca,2023-05-09,0.4233168408468549
Guainia,2023-05-09,0.557563984866368
Guajira,2023-05-09,0.4927186609462227
Guaviare,2023-05-09,0.6169622118336218
Huila,2023-05-09,0.6089650737409518
Magdalena,2023-05-09,0.5837981423493425
Meta,2023-05-09,0.5273147944140986
Narino,2023-05-09,0.692067494197311
Norte De Santander,2023-05-09,0.5878166135099672
Putumayo,2023-05-09,0.5792477318528827
Quindio,2023-05-09,0.6488458981636835
Risaralda,2023-05-09,0.6178334234484101
Santander,2023-05-09,0.6114863914118819
Sucre,2023-05-09,0.524092858469573
Tolima,2023-05-09,0.6043481165334377
Valle Del Cauca,2023-05-09,0.6096259733653092
Vaupes,2023-05-09,0.6344862026755856
Vichada,2023-05-09,0.5323872386412224
Amazonas,2023-05-25,0.4407139841868712
Antioquia,2023-05-25,0.7216362086199428
Arauca,2023-05-25,0.7129554440592973
Atlantico,2023-05-25,0.6537612325265036
Bolivar,2023-05-25,0.7011647496712278
Boyaca,2023-05-25,0.6815175408853467
Caldas,2023-05-25,0.7719232310867954
Caqueta,2023-05-25,0.741237659554344
Casanare,2023-05-25,0.6891964574920058
Cauca,2023-05-25,0.7482266145653971
Cesar,2023-05-25,0.7733338660983242
Choco,2023-05-25,0.6760080123553013
Cordoba,2023-05-25,0.5877846882891566
Cundinamarca,2023-05-25,0.7173992588256091
Guainia,2023-05-25,0.5178272198115371
Guajira,2023-05-25,0.5701906053243544
Guaviare,2023-05-25,0.7085127405324003
Huila,2023-05-25,0.7448371750307238
Magdalena,2023-05-25,0.6967208090510154
Meta,2023-05-25,0.6452527227241828
Narino,2023-05-25,0.6835057512119432
Norte De Santander,2023-05-25,0.7726746637731083
Putumayo,2023-05-25,0.7884537021087982
Quindio,2023-05-25,0.6788150724033256
Risaralda,2023-05-25,0.7461242422999372
Santander,2023-05-25,0.7763850595801549
Sucre,2023-05-25,0.570922284256704
Tolima,2023-05-25,0.7667216709719157
Valle Del Cauca,2023-05-25,0.7222742957734234
Vaupes,2023-05-25,0.7044602489087969
Vichada,2023-05-25,0.6166424327876059
Amazonas,2023-06-10,0.5069699115471342
Antioquia,2023-06-10,0.8036539172059056
Arauca,2023-06-10,0.5754081570668824
Atlantico,2023-06-10,0.7548332172908189
Bolivar,2023-06-10,0.7717029037367803
Boyaca,2023-06-10,0.5532197695757683
Caldas,2023-06-10,0.7948874973488677
Caqueta,2023-06-10,0.7472196475689669
Casanare,2023-06-10,0.5366391026806518
Cauca,2023-06-10,0.7643103580850695
Cesar,2023-06-10,0.7783864041270485
Choco,2023-06-10,0.6801362965862994
Cordoba,2023-06-10,0.7944026834739218
Cundinamarca,2023-06-10,0.6491151555394926
Guainia,2023-06-10,0.4115078178411176
Guajira,2023-06-10,0.5707614666717715
Guaviare,2023-06-10,0.7426614702351121
Huila,2023-06-10,0.724209963169245
Magdalena,2023-06-10,0.774038176283613
Meta,2023-06-10,0.650196590414987
Narino,2023-06-10,0.714814509263448
Norte De Santander,2023-06-10,0.7376939041486368
Putumayo,2023-06-10,0.778722414441672
Quindio,2023-06-10,0.7852627607995912
Risaralda,2023-06-10,0.7696650360522175
Santander,2023-06-10,0.7732659035835512
Sucre,2023-06-10,0.7199896968295548
Tolima,2023-06-10,0.7591486783339575
Valle Del Cauca,2023-06-10,0.7430020843782527
Vaupes,2023-06-10,0.6993594363515034
Vichada,2023-06-10,0.5496389506733288
Amazonas,2023-06-26,0.523314122371735
Antioquia,2023-06-26,0.7353783666031413
Arauca,2023-06-26,0.6990580629044861
Atlantico,2023-06-26,0.7135112925348831
Bolivar,2023-06-26,0.7466422682994518
Boyaca,2023-06-26,0.4988605740186442
Caldas,2023-06-26,0.7761696148328697
Caqueta,2023-06-26,0.67944287154368
Casanare,2023-06-26,0.6690359751592289
Cauca,2023-06-26,0.701254220870633
Cesar,2023-06-26,0.7560288037287398
Choco,2023-06-26,0.6721511678092987
Cordoba,2023-06-26,0.6834795650499835
Cundinamarca,2023-06-26,0.5608300846715908
Guainia,2023-06-26,0.619015634216617
Guajira,2023-06-26,0.5524804561313021
Guaviare,2023-06-26,0.7522531398721729
Huila,2023-06-26,0.6108246929571527
Magdalena,2023-06-26,0.7501510652977624
Meta,2023-06-26,0.6717285264616928
Narino,2023-06-26,0.6631796208959787
Norte De Santander,2023-06-26,0.7429141147476105
Putumayo,2023-06-26,0.7892950100627742
Quindio,2023-06-26,0.6970728421882029
Risaralda,2023-06-26,0.7785597168015618
Santander,2023-06-26,0.7449177285763489
Sucre,2023-06-26,0.6385925417055204
Tolima,2023-06-26,0.6856520942772167
Valle Del Cauca,2023-06-26,0.6909111054836967
Vaupes,2023-06-26,0.5292016282326886
Vichada,2023-06-26,0.6205338050758273
Amazonas,2023-07-12,0.5462642822045174
Antioquia,2023-07-12,0.7788136856914744
Arauca,2023-07-12,0.6534389388930606
Atlantico,2023-07-12,0.7583624753544513
Bolivar,2023-07-12,0.777858925287853
Boyaca,2023-07-12,0.54459696475342
Caldas,2023-07-12,0.7884482463549937
Caqueta,2023-07-12,0.7403039905473038
Casanare,2023-07-12,0.6658560036891062
Cauca,2023-07-12,0.6817833363890599
Cesar,2023-07-12,0.7595129545394907
Choco,2023-07-12,0.72591937520403
Cordoba,2023-07-12,0.7887075203059898
Cundinamarca,2023-07-12,0.5599173659183381
Guainia,2023-07-12,0.5727497080655384
Guajira,2023-07-12,0.5406955718877187
Guaviare,2023-07-12,0.7022572800132092
Huila,2023-07-12,0.5852885553490486
Magdalena,2023-07-12,0.7487376323029035
Meta,2023-07-12,0.6796516983442007
Narino,2023-07-12,0.7187356353185927
Norte De Santander,2023-07-12,0.721038725905524
Putumayo,2023-07-12,0.8038815568464126
Quindio,2023-07-12,0.7517137861451156
Risaralda,2023-07-12,0.7875992221339929
Santander,2023-07-12,0.7584062435195927
Sucre,2023-07-12,0.7474737916603703
Tolima,2023-07-12,0.7013519912721247
Valle Del Cauca,2023-07-12,0.7334340231898944
Vaupes,2023-07-12,0.6613983934505966
Vichada,2023-07-12,0.608146129066231
Amazonas,2023-07-28,0.5110524047504221
Antioquia,2023-07-28,0.7373264757964444
Arauca,2023-07-28,0.6537652802603429
Atlantico,2023-07-28,0.7233407416659324
Bolivar,2023-07-28,0.7407231845693613
Boyaca,2023-07-28,0.5239767259865259
Caldas,2023-07-28,0.7569788315192526
Caqueta,2023-07-28,0.7060504457252094
Casanare,2023-07-28,0.6317213786572586
Cauca,2023-07-28,0.6845298501713764
Cesar,2023-07-28,0.7142403666444058
Choco,2023-07-28,0.6070804354847716
Cordoba,2023-07-28,0.7763401110068342
Cundinamarca,2023-07-28,0.5374206222243086
Guainia,2023-07-28,0.6309586679549283
Guajira,2023-07-28,0.5360234283470829
Guaviare,2023-07-28,0.7562578105598261
Huila,2023-07-28,0.6038084815106363
Magdalena,2023-07-28,0.715743098568061
Meta,2023-07-28,0.6810783113488477
Narino,2023-07-28,0.6075386485892498
Norte De Santander,2023-07-28,0.7397561159525272
Putumayo,2023-07-28,0.7860456134600781
Quindio,2023-07-28,0.7274397977384707
Risaralda,2023-07-28,0.7628097149438788
Santander,2023-07-28,0.7502415219809222
Sucre,2023-07-28,0.7216156717607172
Tolima,2023-07-28,0.6548559486863474
Valle Del Cauca,2023-07-28,0.6710136611197901
Vaupes,2023-07-28,0.727594011814619
Vichada,2023-07-28,0.6246928539302818
Amazonas,2023-08-13,0.5687447320506287
Antioquia,2023-08-13,0.752550128104067
Arauca,2023-08-13,0.6566560133864218
Atlantico,2023-08-13,0.6093547537303207
Bolivar,2023-08-13,0.6919918896081231
Boyaca,2023-08-13,0.7144839535721994
Caldas,2023-08-13,0.760682217689194
Caqueta,2023-08-13,0.7719123576465124
Casanare,2023-08-13,0.6531318840454211
Cauca,2023-08-13,0.6992396627524904
Cesar,2023-08-13,0.6912017246019959
Choco,2023-08-13,0.6876502475713965
Cordoba,2023-08-13,0.7592130208696642
Cundinamarca,2023-08-13,0.6984654960333565
Guainia,2023-08-13,0.6523872068238905
Guajira,2023-08-13,0.5295877373761769
Guaviare,2023-08-13,0.7814061091532424
Huila,2023-08-13,0.7049664143844856
Magdalena,2023-08-13,0.7008154484748891
Meta,2023-08-13,0.7015754629789019
Narino,2023-08-13,0.6903245940661578
Norte De Santander,2023-08-13,0.7363021318045057
Putumayo,2023-08-13,0.7978014236230472
Quindio,2023-08-13,0.7732157934421287
Risaralda,2023-08-13,0.7676563578345942
Santander,2023-08-13,0.7642305045911615
Sucre,2023-08-13,0.6533891005603825
Tolima,2023-08-13,0.6797744895108698
Valle Del Cauca,2023-08-13,0.6913423018356212
Vaupes,2023-08-13,0.7270643234021137
Vichada,2023-08-13,0.6029392994870796
Amazonas,2023-08-29,0.5384369249691904
Antioquia,2023-08-29,0.7122484547878005
Arauca,2023-08-29,0.6396397425675074
Atlantico,2023-08-29,0.74507153971789
Bolivar,2023-08-29,0.6900093123660881
Boyaca,2023-08-29,0.5853263444612247
Caldas,2023-08-29,0.7532268747979394
Caqueta,2023-08-29,0.7667003177839659
Casanare,2023-08-29,0.6335184382732982
Cauca,2023-08-29,0.6851873848021519
Cesar,2023-08-29,0.7131823480099719
Choco,2023-08-29,0.5626021918946414
Cordoba,2023-08-29,0.6109459729688933
Cundinamarca,2023-08-29,0.602551632321478
Guainia,2023-08-29,0.6672277378634713
Guajira,2023-08-29,0.5500249679499022
Guaviare,2023-08-29,0.7479113431944381
Huila,2023-08-29,0.6529603749653273
Magdalena,2023-08-29,0.7161868897918546
Meta,2023-08-29,0.6805199693759079
Narino,2023-08-29,0.594092152828932
Norte De Santander,2023-08-29,0.7145898836233355
Putumayo,2023-08-29,0.8002461449571991
Quindio,2023-08-29,0.715866050234821
Risaralda,2023-08-29,0.7353152584425596
Santander,2023-08-29,0.7330686072066083
Sucre,2023-08-29,0.5997107077330244
Tolima,2023-08-29,0.6881510941490264
Valle Del Cauca,2023-08-29,0.6611393314062899
Vaupes,2023-08-29,0.7307391570603048
Vichada,2023-08-29,0.5965162349829216
Amazonas,2023-09-14,0.5149272830128703
Antioquia,2023-09-14,0.7308170955143697
Arauca,2023-09-14,0.6638601737480461
Atlantico,2023-09-14,0.7285571504946177
Bolivar,2023-09-14,0.7423665337090837
Boyaca,2023-09-14,0.6770445280958569
Caldas,2023-09-14,0.7591344470577038
Caqueta,2023-09-14,0.7380278361766237
Casanare,2023-09-14,0.6536149446079564
Cauca,2023-09-14,0.6609478989599664
Cesar,2023-09-14,0.7414905769572342
Choco,2023-09-14,0.6326735026749203
Cordoba,2023-09-14,0.7184454593085392
Cundinamarca,2023-09-14,0.6447011240402201
Guainia,2023-09-14,0.6590102223185169
Guajira,2023-09-14,0.5379597416738842
Guaviare,2023-09-14,0.7614068688340142
Huila,2023-09-14,0.6312621340082669
Magdalena,2023-09-14,0.725856745052097
Meta,2023-09-14,0.689252689508914
Narino,2023-09-14,0.5877389467333917
Norte De Santander,2023-09-14,0.7185838320986772
Putumayo,2023-09-14,0.7580165748789474
Quindio,2023-09-14,0.775049887351411
Risaralda,2023-09-14,0.7608380411285283
Santander,2023-09-14,0.7353292013390261
Sucre,2023-09-14,0.710943569936302
Tolima,2023-09-14,0.629376449116778
Valle Del Cauca,2023-09-14,0.642332023657986
Vaupes,2023-09-14,0.7418012492858214
Vichada,2023-09-14,0.6096477809017401
Amazonas,2023-09-30,0.5284948914708183
Antioquia,2023-09-30,0.700091095349167
Arauca,2023-09-30,0.6744186804059822
Atlantico,2023-09-30,0.7570333218193491
Bolivar,2023-09-30,0.7075117563186459
Boyaca,2023-09-30,0.6797369644978781
Caldas,2023-09-30,0.6910029685213603
Caqueta,2023-09-30,0.7320278321541732
Casanare,2023-09-30,0.6700434690947894
Cauca,2023-09-30,0.5798136083751122
Cesar,2023-09-30,0.7314256416851487
Choco,2023-09-30,0.5895611706362462
Cordoba,2023-09-30,0.6348331344161146
Cundinamarca,2023-09-30,0.66729480128732
Guainia,2023-09-30,0.675429878366162
Guajira,2023-09-30,0.5633517672238118
Guaviare,2023-09-30,0.7662322898047876
Huila,2023-09-30,0.5367846319334096
Magdalena,2023-09-30,0.7228036403481269
Meta,2023-09-30,0.7059162701279271
Narino,2023-09-30,0.5906305245939114
Norte De Santander,2023-09-30,0.7282895521622118
Putumayo,2023-09-30,0.7517433119120532
Quindio,2023-09-30,0.6565066455174304
Risaralda,2023-09-30,0.6550694316573742
Santander,2023-09-30,0.7369649703951534
Sucre,2023-09-30,0.6320003483403632
Tolima,2023-09-30,0.6281492295810046
Valle Del Cauca,2023-09-30,0.5837679060389753
Vaupes,2023-09-30,0.7393261220613051
Vichada,2023-09-30,0.6091306145455807
Amazonas,2023-10-16,0.5237562598379093
Antioquia,2023-10-16,0.6919025177093577
Arauca,2023-10-16,0.6662932203245873
Atlantico,2023-10-16,0.7035677452324249
Bolivar,2023-10-16,0.6815733429600337
Boyaca,2023-10-16,0.6502110167878624
Caldas,2023-10-16,0.744481301599584
Caqueta,2023-10-16,0.7680703328848646
Casanare,2023-10-16,0.6599801336656193
Cauca,2023-10-16,0.6555310420538861
Cesar,2023-10-16,0.7431432008384268
Choco,2023-10-16,0.6055082276904276
Cordoba,2023-10-16,0.6773765617872071
Cundinamarca,2023-10-16,0.6444710429549559
Guainia,2023-10-16,0.691041720399216
Guajira,2023-10-16,0.5890548394717737
Guaviare,2023-10-16,0.7911049321790167
Huila,2023-10-16,0.5952485993174861
Magdalena,2023-10-16,0.7177868389732693
Meta,2023-10-16,0.7058273069723016
Narino,2023-10-16,0.5860184812799846
Norte De Santander,2023-10-16,0.7390974025173567
